Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g01020.1	AtMYB77	MYB	8241	-	496	13.11	7.25	9.95
At1g01030.1	AtMYB77	MYB	14018	+	-304	13.11	7.25	9.13
At1g01050.1	AtMYB77	MYB	34961	-	-1808	13.11	7.25	8.88
At1g01060.1	AtMYB77	MYB	34961	-	2879	13.11	7.25	8.88
At1g01060.1	AtMYB77	MYB	39256	+	-1416	13.11	7.25	10.08
At1g01070.1	AtMYB77	MYB	39256	+	1688	13.11	7.25	10.08
At1g01080.1	AtMYB77	MYB	45281	-	1738	13.11	7.25	9.56
At1g01090.1	AtMYB77	MYB	50941	+	-1655	13.11	7.25	8.91
At1g01100.1	AtMYB77	MYB	50941	+	167	13.11	7.25	8.91
At1g01110.1	AtMYB77	MYB	50941	-	-1928	13.11	7.25	8.91
At1g01110.1	AtMYB77	MYB	53707	+	838	13.11	7.25	9.81
At1g01120.1	AtMYB77	MYB	58017	-	1150	13.11	7.25	9.36
At1g01190.1	AtMYB77	MYB	84351	+	513	13.11	7.25	8.31
At1g01190.1	AtMYB77	MYB	86787	+	-1923	13.11	7.25	7.84
At1g01200.1	AtMYB77	MYB	84351	+	3862	13.11	7.25	8.31
At1g01200.1	AtMYB77	MYB	86787	+	1426	13.11	7.25	7.84
At1g01220.1	AtMYB77	MYB	94231	+	2481	13.11	7.25	7.46
At1g01220.1	AtMYB77	MYB	94707	-	2957	13.11	7.25	9.55
At1g01225.1	AtMYB77	MYB	94231	+	-1756	13.11	7.25	7.46
At1g01225.1	AtMYB77	MYB	94707	-	-1280	13.11	7.25	9.55
At1g01225.1	AtMYB77	MYB	97058	+	1071	13.11	7.25	8.03
At1g01230.1	AtMYB77	MYB	97058	+	-398	13.11	7.25	8.03
At1g01250.1	AtMYB77	MYB	105246	-	84	13.11	7.25	10.8
At1g01260.1	AtMYB77	MYB	110490	+	1458	13.11	7.25	7.85
At1g01270.1	AtMYB77	MYB	110490	-	1471	13.11	7.25	7.85
At1g01280.1	AtMYB77	MYB	113347	-	1084	13.11	7.25	8.05
At1g01290.1	AtMYB77	MYB	113347	-	-939	13.11	7.25	8.05
At1g01305.1	AtMYB77	MYB	121896	+	2499	13.11	7.25	7.49
At1g01310.1	AtMYB77	MYB	121896	+	1742	13.11	7.25	7.49
At1g01320.1	AtMYB77	MYB	127071	+	3028	13.11	7.25	7.32
At1g01320.1	AtMYB77	MYB	127092	+	3007	13.11	7.25	9.17
At1g01340.1	AtMYB77	MYB	133132	+	2190	13.11	7.25	7.87
At1g01340.1	AtMYB77	MYB	133185	+	2137	13.11	7.25	7.59
At1g01340.1	AtMYB77	MYB	135828	-	-506	13.11	7.25	9.24
At1g01340.1	AtMYB77	MYB	136100	+	-778	13.11	7.25	9.98
