Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g01010.1	RAP2.3(3)	AP2/EREBP	6745	+	3114	12.95	7.09	7.41
At1g01010.1	RAP2.3(3)	AP2/EREBP	6977	-	3346	12.95	7.09	9.01
At1g01020.1	RAP2.3(3)	AP2/EREBP	6977	+	1760	12.95	7.09	9.01
At1g01020.1	RAP2.3(3)	AP2/EREBP	8657	-	80	12.95	7.09	9.81
At1g01020.1	RAP2.3(3)	AP2/EREBP	6745	-	1992	12.95	7.09	7.41
At1g01040.1	RAP2.3(3)	AP2/EREBP	25861	+	2715	12.95	7.09	8
At1g01046.1	RAP2.3(3)	AP2/EREBP	30049	+	1549	12.95	7.09	7.28
At1g01050.1	RAP2.3(3)	AP2/EREBP	30049	-	3104	12.95	7.09	7.28
At1g01060.1	RAP2.3(3)	AP2/EREBP	37386	-	454	12.95	7.09	8.5
At1g01070.1	RAP2.3(3)	AP2/EREBP	37386	-	3558	12.95	7.09	8.5
At1g01080.1	RAP2.3(3)	AP2/EREBP	46780	-	239	12.95	7.09	7.6
At1g01080.1	RAP2.3(3)	AP2/EREBP	48354	-	-1335	12.95	7.09	8.16
At1g01090.1	RAP2.3(3)	AP2/EREBP	46780	-	2506	12.95	7.09	7.6
At1g01090.1	RAP2.3(3)	AP2/EREBP	48354	-	932	12.95	7.09	8.16
At1g01090.1	RAP2.3(3)	AP2/EREBP	51155	+	-1869	12.95	7.09	8.38
At1g01100.1	RAP2.3(3)	AP2/EREBP	52584	-	-1476	12.95	7.09	10.81
At1g01100.1	RAP2.3(3)	AP2/EREBP	48354	-	2754	12.95	7.09	8.16
At1g01100.1	RAP2.3(3)	AP2/EREBP	51155	+	-47	12.95	7.09	8.38
At1g01110.1	RAP2.3(3)	AP2/EREBP	52584	+	-285	12.95	7.09	10.81
At1g01110.1	RAP2.3(3)	AP2/EREBP	51155	-	-1714	12.95	7.09	8.38
At1g01120.1	RAP2.3(3)	AP2/EREBP	58016	+	1151	12.95	7.09	9.01
At1g01120.1	RAP2.3(3)	AP2/EREBP	58423	+	744	12.95	7.09	7.61
At1g01130.1	RAP2.3(3)	AP2/EREBP	65396	+	-1585	12.95	7.09	9.01
At1g01140.1	RAP2.3(3)	AP2/EREBP	65396	+	2229	12.95	7.09	9.01
At1g01140.1	RAP2.3(3)	AP2/EREBP	67549	+	76	12.95	7.09	7.81
At1g01170.1	RAP2.3(3)	AP2/EREBP	76320	+	-1583	12.95	7.09	8.99
At1g01170.1	RAP2.3(3)	AP2/EREBP	76100	-	-1363	12.95	7.09	9.46
At1g01170.1	RAP2.3(3)	AP2/EREBP	76440	+	-1703	12.95	7.09	9.65
At1g01180.1	RAP2.3(3)	AP2/EREBP	76440	-	807	12.95	7.09	9.65
At1g01180.1	RAP2.3(3)	AP2/EREBP	76100	+	467	12.95	7.09	9.46
At1g01180.1	RAP2.3(3)	AP2/EREBP	76320	-	687	12.95	7.09	8.99
At1g01180.1	RAP2.3(3)	AP2/EREBP	77368	+	1735	12.95	7.09	9.72
At1g01183.1	RAP2.3(3)	AP2/EREBP	76440	+	2592	12.95	7.09	9.65
At1g01183.1	RAP2.3(3)	AP2/EREBP	77368	-	1664	12.95	7.09	9.72
At1g01183.1	RAP2.3(3)	AP2/EREBP	76320	+	2712	12.95	7.09	8.99
At1g01183.1	RAP2.3(3)	AP2/EREBP	76100	-	2932	12.95	7.09	9.46
