Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g05670.1	TaNAC69(1)	NAC	1704241	+	-1522	21.96	12.53	16.78
At1g05670.1	TaNAC69(1)	NAC	1704241	-	-1522	21.96	12.53	14.66
At1g05680.1	TaNAC69(1)	NAC	1704241	+	449	21.96	12.53	16.78
At1g05680.1	TaNAC69(1)	NAC	1704241	-	449	21.96	12.53	14.66
At1g06920.1	TaNAC69(1)	NAC	2126701	-	-901	21.96	12.53	14.36
At1g06923.1	TaNAC69(1)	NAC	2126701	+	-47	21.96	12.53	14.36
At1g06925.1	TaNAC69(1)	NAC	2126701	-	1909	21.96	12.53	14.36
At1g08370.1	TaNAC69(1)	NAC	2641060	+	2882	21.96	12.53	13.32
At1g08380.1	TaNAC69(1)	NAC	2641060	-	765	21.96	12.53	13.32
At1g08390.1	TaNAC69(1)	NAC	2641060	+	-1151	21.96	12.53	13.32
At1g16550.1	TaNAC69(1)	NAC	5667678	+	1778	21.96	12.53	16.54
At1g16560.1	TaNAC69(1)	NAC	5667678	+	-728	21.96	12.53	16.54
At1g20340.1	TaNAC69(1)	NAC	7043607	+	-254	21.96	12.53	12.9
At1g20350.1	TaNAC69(1)	NAC	7043607	-	-96	21.96	12.53	12.9
At1g21230.1	TaNAC69(1)	NAC	7433052	+	3083	21.96	12.53	14.39
At1g21240.1	TaNAC69(1)	NAC	7433052	+	-1240	21.96	12.53	14.39
At1g26410.1	TaNAC69(1)	NAC	9138961	+	1465	21.96	12.53	12.54
At1g26410.1	TaNAC69(1)	NAC	9141905	+	-1479	21.96	12.53	12.54
At1g26420.1	TaNAC69(1)	NAC	9141905	+	1386	21.96	12.53	12.54
At1g26430.1	TaNAC69(1)	NAC	9141905	-	-1892	21.96	12.53	12.54
At1g27700.1	TaNAC69(1)	NAC	9642802	-	-914	21.96	12.53	13.82
At1g27710.1	TaNAC69(1)	NAC	9642802	+	341	21.96	12.53	13.82
At1g27930.1	TaNAC69(1)	NAC	9734404	+	-1698	21.96	12.53	12.87
At1g27940.1	TaNAC69(1)	NAC	9734404	+	3712	21.96	12.53	12.87
At1g29090.1	TaNAC69(1)	NAC	10162410	+	2028	21.96	12.53	12.59
At1g30700.1	TaNAC69(1)	NAC	10896063	+	3511	21.96	12.53	15.99
At1g30710.1	TaNAC69(1)	NAC	10896063	+	801	21.96	12.53	15.99
At1g31550.1	TaNAC69(1)	NAC	11298036	-	-770	21.96	12.53	16.66
At1g36620.1	TaNAC69(1)	NAC	13834258	-	2518	21.96	12.53	13.94
At1g36622.1	TaNAC69(1)	NAC	13834258	-	3908	21.96	12.53	13.94
At1g43030.1	TaNAC69(1)	NAC	16180841	-	1310	21.96	12.53	14.19
At1g43030.1	TaNAC69(1)	NAC	16180841	+	1310	21.96	12.53	13.59
At1g45060.1	TaNAC69(1)	NAC	17037019	+	-819	21.96	12.53	15.9
At1g45063.1	TaNAC69(1)	NAC	17037019	+	526	21.96	12.53	15.9
At1g45070.1	TaNAC69(1)	NAC	17037019	-	-1292	21.96	12.53	15.9
At1g56160.1	TaNAC69(1)	NAC	21026537	+	488	21.96	12.53	13.95
At1g56165.1	TaNAC69(1)	NAC	21026537	-	1530	21.96	12.53	13.95
At1g61610.1	TaNAC69(1)	NAC	22737878	+	741	21.96	12.53	13.44
At1g61660.1	TaNAC69(1)	NAC	22758000	-	1960	21.96	12.53	14.23
At1g68740.1	TaNAC69(1)	NAC	25819867	+	453	21.96	12.53	12.64
At1g75020.1	TaNAC69(1)	NAC	28178350	-	3671	21.96	12.53	14.25
At1g75030.1	TaNAC69(1)	NAC	28178350	-	311	21.96	12.53	14.25
At1g75040.1	TaNAC69(1)	NAC	28184160	-	2796	21.96	12.53	14.01
At1g75050.1	TaNAC69(1)	NAC	28184160	-	383	21.96	12.53	14.01
At1g75060.1	TaNAC69(1)	NAC	28184160	+	3004	21.96	12.53	14.01
At1g77093.1	TaNAC69(1)	NAC	28969578	+	2176	21.96	12.53	12.54
At1g77095.1	TaNAC69(1)	NAC	28969578	-	683	21.96	12.53	12.54
At1g77100.1	TaNAC69(1)	NAC	28969578	-	2382	21.96	12.53	12.54
At1g80950.1	TaNAC69(1)	NAC	30421938	+	-1933	21.96	12.53	13.14
At1g80960.1	TaNAC69(1)	NAC	30421938	-	1059	21.96	12.53	13.14
At2g01950.1	TaNAC69(1)	NAC	441992	+	2283	21.96	12.53	13.15
At2g03740.1	TaNAC69(1)	NAC	1143026	-	959	21.96	12.53	14.07
At2g05060.1	TaNAC69(1)	NAC	1798416	-	264	21.96	12.53	15.73
At2g05070.1	TaNAC69(1)	NAC	1798416	+	1973	21.96	12.53	15.73
At2g14540.1	TaNAC69(1)	NAC	6205705	+	783	21.96	12.53	12.84
At2g14550.1	TaNAC69(1)	NAC	6209965	+	-105	21.96	12.53	12.95
At2g22780.1	TaNAC69(1)	NAC	9696374	+	2860	21.96	12.53	18.13
At2g22780.1	TaNAC69(1)	NAC	9696374	-	2860	21.96	12.53	13.42
At2g29710.1	TaNAC69(1)	NAC	12708987	-	3237	21.96	12.53	13.92
At2g29710.1	TaNAC69(1)	NAC	12708987	+	3237	21.96	12.53	15.21
At2g29720.1	TaNAC69(1)	NAC	12708987	+	431	21.96	12.53	13.92
At2g29720.1	TaNAC69(1)	NAC	12708987	-	431	21.96	12.53	15.21
At2g29730.1	TaNAC69(1)	NAC	12708987	-	-1627	21.96	12.53	13.92
At2g29730.1	TaNAC69(1)	NAC	12708987	+	-1627	21.96	12.53	15.21
At2g30230.1	TaNAC69(1)	NAC	12907297	-	3149	21.96	12.53	14.01
At2g30240.1	TaNAC69(1)	NAC	12907297	+	2559	21.96	12.53	14.01
At2g30390.1	TaNAC69(1)	NAC	12962255	+	-1088	21.96	12.53	12.61
At2g30395.1	TaNAC69(1)	NAC	12962255	+	-89	21.96	12.53	12.61
At2g30400.1	TaNAC69(1)	NAC	12962255	-	-1383	21.96	12.53	12.61
At2g32930.1	TaNAC69(1)	NAC	13977336	-	-1840	21.96	12.53	13.2
At2g33775.1	TaNAC69(1)	NAC	14294912	-	-589	21.96	12.53	14.95
At2g33775.1	TaNAC69(1)	NAC	14294912	+	-589	21.96	12.53	12.54
At2g33780.1	TaNAC69(1)	NAC	14294912	+	3970	21.96	12.53	14.95
At2g33780.1	TaNAC69(1)	NAC	14294912	-	3970	21.96	12.53	12.54
At2g34280.1	TaNAC69(1)	NAC	14480268	-	-1352	21.96	12.53	16.81
At2g34290.1	TaNAC69(1)	NAC	14480268	-	241	21.96	12.53	16.81
At2g37150.1	TaNAC69(1)	NAC	15615443	-	90	21.96	12.53	13.17
At2g37160.1	TaNAC69(1)	NAC	15615443	+	-463	21.96	12.53	13.17
At2g45290.1	TaNAC69(1)	NAC	18683230	+	3474	21.96	12.53	14.51
