Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g01070.1	bZIP911(2)	bZIP	40279	-	665	15.73	12.1	12.59
At1g03730.1	bZIP911(2)	bZIP	931327	-	568	15.73	12.1	15.57
At1g03880.1	bZIP911(2)	bZIP	987174	+	1424	15.73	12.1	12.59
At1g08090.1	bZIP911(2)	bZIP	2527067	-	2994	15.73	12.1	12.59
At1g08100.1	bZIP911(2)	bZIP	2527067	+	2050	15.73	12.1	12.59
At1g09020.1	bZIP911(2)	bZIP	2906688	+	-1870	15.73	12.1	12.26
At1g09026.1	bZIP911(2)	bZIP	2906688	-	-439	15.73	12.1	12.26
At1g09030.1	bZIP911(2)	bZIP	2906688	+	2345	15.73	12.1	12.26
At1g13400.1	bZIP911(2)	bZIP	4598772	-	1148	15.73	12.1	12.26
At1g14410.1	bZIP911(2)	bZIP	4930725	-	174	15.73	12.1	12.26
At1g14420.1	bZIP911(2)	bZIP	4930725	-	2785	15.73	12.1	12.26
At1g14700.1	bZIP911(2)	bZIP	5060810	+	2135	15.73	12.1	12.26
At1g14890.1	bZIP911(2)	bZIP	5137558	+	549	15.73	12.1	12.26
At1g14900.1	bZIP911(2)	bZIP	5137558	-	1869	15.73	12.1	12.26
At1g22767.1	bZIP911(2)	bZIP	8060865	+	300	15.73	12.1	15.57
At1g22770.1	bZIP911(2)	bZIP	8060865	-	-968	15.73	12.1	15.57
At1g25400.1	bZIP911(2)	bZIP	8911582	+	803	15.73	12.1	12.26
At1g25410.1	bZIP911(2)	bZIP	8911582	+	3624	15.73	12.1	12.26
At1g35995.1	bZIP911(2)	bZIP	13420151	+	2180	15.73	12.1	12.31
At1g44835.1	bZIP911(2)	bZIP	16944749	-	2512	15.73	12.1	12.26
At1g44840.1	bZIP911(2)	bZIP	16944749	-	-1021	15.73	12.1	12.26
At1g48480.1	bZIP911(2)	bZIP	17924088	+	2029	15.73	12.1	15.73
At1g50603.1	bZIP911(2)	bZIP	18747906	+	3678	15.73	12.1	12.48
At1g50610.1	bZIP911(2)	bZIP	18747906	+	2103	15.73	12.1	12.48
At1g52325.1	bZIP911(2)	bZIP	19492934	-	-847	15.73	12.1	12.59
At1g52330.1	bZIP911(2)	bZIP	19492934	+	322	15.73	12.1	12.59
At1g52340.1	bZIP911(2)	bZIP	19492934	-	2383	15.73	12.1	12.59
At1g54300.1	bZIP911(2)	bZIP	20276331	+	1854	15.73	12.1	12.59
At1g54310.1	bZIP911(2)	bZIP	20276331	+	-933	15.73	12.1	12.59
At1g55590.1	bZIP911(2)	bZIP	20775875	+	-338	15.73	12.1	12.31
At1g55591.1	bZIP911(2)	bZIP	20775875	-	-9	15.73	12.1	12.31
At1g55740.1	bZIP911(2)	bZIP	20842489	-	-45	15.73	12.1	12.31
At1g62420.1	bZIP911(2)	bZIP	23104367	-	3945	15.73	12.1	14.36
At1g62420.1	bZIP911(2)	bZIP	23108822	-	-510	15.73	12.1	12.59
At1g62421.1	bZIP911(2)	bZIP	23104367	+	1218	15.73	12.1	14.36
At1g62422.1	bZIP911(2)	bZIP	23104367	-	331	15.73	12.1	14.36
At1g63835.1	bZIP911(2)	bZIP	23693766	+	-660	15.73	12.1	14.19
At1g63840.1	bZIP911(2)	bZIP	23693766	+	704	15.73	12.1	14.19
At1g67105.1	bZIP911(2)	bZIP	25061787	-	645	15.73	12.1	12.26
At1g67400.1	bZIP911(2)	bZIP	25254288	-	109	15.73	12.1	14.19
At1g67410.1	bZIP911(2)	bZIP	25254288	-	3042	15.73	12.1	14.19
At1g68470.1	bZIP911(2)	bZIP	25681149	-	802	15.73	12.1	12.59
At1g69000.1	bZIP911(2)	bZIP	25945274	-	447	15.73	12.1	12.26
At1g69010.1	bZIP911(2)	bZIP	25945274	-	-64	15.73	12.1	12.26
At1g70370.1	bZIP911(2)	bZIP	26516775	-	2076	15.73	12.1	14.19
At1g72290.1	bZIP911(2)	bZIP	27221662	-	2211	15.73	12.1	15.73
At1g72300.1	bZIP911(2)	bZIP	27221662	+	3123	15.73	12.1	15.73
At1g72850.1	bZIP911(2)	bZIP	27421441	-	3809	15.73	12.1	14.19
At1g72855.1	bZIP911(2)	bZIP	27421441	-	1548	15.73	12.1	14.19
