Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g01046.1	MYB.PH3(2)	MYB	30312	+	1812	12.96	8	10.33
At1g01046.1	MYB.PH3(2)	MYB	30316	+	1816	12.96	8	8.6
At1g01046.1	MYB.PH3(2)	MYB	30344	-	1844	12.96	8	11.55
At1g01050.1	MYB.PH3(2)	MYB	30344	+	2809	12.96	8	11.55
At1g01050.1	MYB.PH3(2)	MYB	30312	-	2841	12.96	8	10.33
At1g01050.1	MYB.PH3(2)	MYB	30316	-	2837	12.96	8	8.6
At1g01080.1	MYB.PH3(2)	MYB	44969	-	2050	12.96	8	9.55
At1g01120.1	MYB.PH3(2)	MYB	60716	+	-1549	12.96	8	8.52
At1g01130.1	MYB.PH3(2)	MYB	60716	+	3095	12.96	8	8.52
At1g01180.1	MYB.PH3(2)	MYB	79612	+	3979	12.96	8	8.04
At1g01183.1	MYB.PH3(2)	MYB	79612	-	-580	12.96	8	8.04
At1g01250.1	MYB.PH3(2)	MYB	105312	-	18	12.96	8	9.29
At1g01250.1	MYB.PH3(2)	MYB	104568	+	762	12.96	8	8.9
At1g01340.1	MYB.PH3(2)	MYB	133868	-	1454	12.96	8	8.49
At1g01360.1	MYB.PH3(2)	MYB	144556	+	2585	12.96	8	12.7
At1g01370.1	MYB.PH3(2)	MYB	144556	+	992	12.96	8	12.7
At1g01370.1	MYB.PH3(2)	MYB	146587	-	3023	12.96	8	10.65
At1g01380.1	MYB.PH3(2)	MYB	150397	-	3244	12.96	8	8.59
At1g01380.1	MYB.PH3(2)	MYB	146587	-	-566	12.96	8	10.65
At1g01390.1	MYB.PH3(2)	MYB	146587	+	3219	12.96	8	10.65
At1g01390.1	MYB.PH3(2)	MYB	150397	+	-591	12.96	8	8.59
At1g01400.1	MYB.PH3(2)	MYB	150397	+	1813	12.96	8	8.59
At1g01453.1	MYB.PH3(2)	MYB	168802	+	-960	12.96	8	9.77
At1g01460.1	MYB.PH3(2)	MYB	168802	-	79	12.96	8	9.77
At1g01471.1	MYB.PH3(2)	MYB	174885	-	1634	12.96	8	10.86
At1g01480.1	MYB.PH3(2)	MYB	174885	-	-897	12.96	8	10.86
At1g01830.1	MYB.PH3(2)	MYB	301384	-	-655	12.96	8	8.14
At1g01900.1	MYB.PH3(2)	MYB	314269	+	3953	12.96	8	9.25
At1g01910.1	MYB.PH3(2)	MYB	314269	-	1633	12.96	8	9.25
At1g01920.1	MYB.PH3(2)	MYB	314269	+	-1918	12.96	8	9.25
At1g01970.1	MYB.PH3(2)	MYB	341152	-	2861	12.96	8	8.69
At1g01980.1	MYB.PH3(2)	MYB	341152	+	847	12.96	8	8.69
At1g01990.1	MYB.PH3(2)	MYB	341152	+	3189	12.96	8	8.69
At1g02065.1	MYB.PH3(2)	MYB	366484	+	1275	12.96	8	10.44
At1g02070.1	MYB.PH3(2)	MYB	372632	-	-1665	12.96	8	9.69
At1g02074.1	MYB.PH3(2)	MYB	372632	+	568	12.96	8	9.69
At1g02080.1	MYB.PH3(2)	MYB	372632	+	-869	12.96	8	9.69
At1g02080.1	MYB.PH3(2)	MYB	376471	+	2970	12.96	8	12.45
At1g02130.1	MYB.PH3(2)	MYB	402635	+	-753	12.96	8	10.33
At1g02130.1	MYB.PH3(2)	MYB	400989	-	893	12.96	8	8.18
At1g02130.1	MYB.PH3(2)	MYB	402631	+	-749	12.96	8	10.54
At1g02130.1	MYB.PH3(2)	MYB	402681	+	-799	12.96	8	10.54
At1g02130.1	MYB.PH3(2)	MYB	402685	+	-803	12.96	8	10.22
At1g02136.1	MYB.PH3(2)	MYB	402685	+	276	12.96	8	10.22
At1g02136.1	MYB.PH3(2)	MYB	400989	-	1972	12.96	8	8.18
At1g02136.1	MYB.PH3(2)	MYB	402631	+	330	12.96	8	10.54
At1g02136.1	MYB.PH3(2)	MYB	402635	+	326	12.96	8	10.33
At1g02136.1	MYB.PH3(2)	MYB	402681	+	280	12.96	8	10.54
