Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g01080.1	TCP16(2)	TCP	44986	-	2033	13.67	9.37	10.55
At1g01190.1	TCP16(2)	TCP	83387	+	1477	13.67	9.37	11.84
At1g01250.1	TCP16(2)	TCP	106381	-	-1051	13.67	9.37	10.17
At1g01270.1	TCP16(2)	TCP	112390	-	-429	13.67	9.37	10.65
At1g01280.1	TCP16(2)	TCP	112390	+	127	13.67	9.37	10.65
At1g01290.1	TCP16(2)	TCP	112390	+	-1896	13.67	9.37	10.65
At1g01430.1	TCP16(2)	TCP	159509	+	-854	13.67	9.37	10.13
At1g01440.1	TCP16(2)	TCP	159509	+	3063	13.67	9.37	10.13
At1g01940.1	TCP16(2)	TCP	325278	-	2251	13.67	9.37	11.44
At1g01950.1	TCP16(2)	TCP	325278	-	-195	13.67	9.37	11.44
At1g01960.1	TCP16(2)	TCP	334627	+	2955	13.67	9.37	9.7
At1g02060.1	TCP16(2)	TCP	363221	+	-127	13.67	9.37	10.47
At1g02065.1	TCP16(2)	TCP	363221	-	-1988	13.67	9.37	10.47
At1g02065.1	TCP16(2)	TCP	365888	+	679	13.67	9.37	13.2
At1g02180.1	TCP16(2)	TCP	415222	+	-577	13.67	9.37	10.47
At1g02190.1	TCP16(2)	TCP	415222	-	143	13.67	9.37	10.47
At1g02390.1	TCP16(2)	TCP	482406	-	1554	13.67	9.37	9.43
At1g02391.1	TCP16(2)	TCP	482406	+	1513	13.67	9.37	9.43
At1g02460.1	TCP16(2)	TCP	505515	-	1689	13.67	9.37	12.71
At1g02470.1	TCP16(2)	TCP	511477	+	2147	13.67	9.37	9.85
At1g02475.1	TCP16(2)	TCP	511477	+	3927	13.67	9.37	9.85
At1g02490.1	TCP16(2)	TCP	519757	-	3139	13.67	9.37	11.19
At1g02500.1	TCP16(2)	TCP	519757	-	1506	13.67	9.37	11.19
At1g02510.1	TCP16(2)	TCP	519757	+	1911	13.67	9.37	11.19
At1g02640.1	TCP16(2)	TCP	566864	-	2659	13.67	9.37	9.85
At1g02650.1	TCP16(2)	TCP	566864	-	-1840	13.67	9.37	9.85
At1g02840.1	TCP16(2)	TCP	630406	-	3665	13.67	9.37	11.83
At1g02850.1	TCP16(2)	TCP	630406	-	-99	13.67	9.37	11.83
At1g02880.1	TCP16(2)	TCP	641489	-	3032	13.67	9.37	13.67
At1g02890.1	TCP16(2)	TCP	651009	+	897	13.67	9.37	11.83
At1g02900.1	TCP16(2)	TCP	651009	+	3334	13.67	9.37	11.83
At1g02930.1	TCP16(2)	TCP	662597	-	-170	13.67	9.37	10.13
At1g02940.1	TCP16(2)	TCP	662597	-	1531	13.67	9.37	10.13
At1g03040.1	TCP16(2)	TCP	706238	-	393	13.67	9.37	10.65
At1g03040.1	TCP16(2)	TCP	706315	+	316	13.67	9.37	13.67
At1g03050.1	TCP16(2)	TCP	706238	+	-1488	13.67	9.37	10.65
At1g03050.1	TCP16(2)	TCP	706315	-	-1411	13.67	9.37	13.67
At1g03445.1	TCP16(2)	TCP	860296	+	-595	13.67	9.37	9.53
At1g03445.1	TCP16(2)	TCP	860364	+	-663	13.67	9.37	10.65
At1g03457.1	TCP16(2)	TCP	860296	+	3829	13.67	9.37	9.53
At1g03457.1	TCP16(2)	TCP	860364	+	3761	13.67	9.37	10.65
At1g03600.1	TCP16(2)	TCP	899966	+	1091	13.67	9.37	10.17
At1g03610.1	TCP16(2)	TCP	899966	+	-920	13.67	9.37	10.17
At1g03670.1	TCP16(2)	TCP	917210	-	-989	13.67	9.37	9.53
At1g03680.1	TCP16(2)	TCP	917210	-	854	13.67	9.37	9.53
At1g03687.1	TCP16(2)	TCP	917210	+	-1089	13.67	9.37	9.53
At1g03830.1	TCP16(2)	TCP	963899	+	2722	13.67	9.37	10.7
At1g03870.1	TCP16(2)	TCP	984461	-	-922	13.67	9.37	11.44
At1g03880.1	TCP16(2)	TCP	984461	+	-1289	13.67	9.37	11.44
