Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g01040.1	ORA47(2)	AP2/EREBP	25859	-	2713	13.51	8.02	9.81
At1g01040.1	ORA47(2)	AP2/EREBP	25860	+	2714	13.51	8.02	9.12
At1g01090.1	ORA47(2)	AP2/EREBP	51156	+	-1870	13.51	8.02	8.41
At1g01100.1	ORA47(2)	AP2/EREBP	52583	-	-1475	13.51	8.02	10.12
At1g01100.1	ORA47(2)	AP2/EREBP	51156	+	-48	13.51	8.02	8.41
At1g01110.1	ORA47(2)	AP2/EREBP	52583	+	-286	13.51	8.02	10.12
At1g01110.1	ORA47(2)	AP2/EREBP	51156	-	-1713	13.51	8.02	8.41
At1g01140.1	ORA47(2)	AP2/EREBP	67550	+	75	13.51	8.02	9.35
At1g01170.1	ORA47(2)	AP2/EREBP	76441	+	-1704	13.51	8.02	10.96
At1g01170.1	ORA47(2)	AP2/EREBP	76099	-	-1362	13.51	8.02	10.2
At1g01180.1	ORA47(2)	AP2/EREBP	76099	+	466	13.51	8.02	10.2
At1g01180.1	ORA47(2)	AP2/EREBP	76441	-	808	13.51	8.02	10.96
At1g01180.1	ORA47(2)	AP2/EREBP	77367	+	1734	13.51	8.02	8.28
At1g01183.1	ORA47(2)	AP2/EREBP	77367	-	1665	13.51	8.02	8.28
At1g01183.1	ORA47(2)	AP2/EREBP	76099	-	2933	13.51	8.02	10.2
At1g01183.1	ORA47(2)	AP2/EREBP	76441	+	2591	13.51	8.02	10.96
At1g01290.1	ORA47(2)	AP2/EREBP	117848	+	3562	13.51	8.02	8.11
At1g01290.1	ORA47(2)	AP2/EREBP	117986	+	3700	13.51	8.02	9.08
At1g01300.1	ORA47(2)	AP2/EREBP	117848	+	905	13.51	8.02	8.11
At1g01300.1	ORA47(2)	AP2/EREBP	117986	+	1043	13.51	8.02	9.08
At1g01305.1	ORA47(2)	AP2/EREBP	120814	-	1417	13.51	8.02	9.08
At1g01305.1	ORA47(2)	AP2/EREBP	117986	+	-1411	13.51	8.02	9.08
At1g01305.1	ORA47(2)	AP2/EREBP	117848	+	-1549	13.51	8.02	8.11
At1g01310.1	ORA47(2)	AP2/EREBP	120814	-	660	13.51	8.02	9.08
At1g01320.1	ORA47(2)	AP2/EREBP	127392	-	2707	13.51	8.02	8.97
At1g01320.1	ORA47(2)	AP2/EREBP	128143	+	1956	13.51	8.02	8.46
At1g01340.1	ORA47(2)	AP2/EREBP	132281	+	3041	13.51	8.02	9.1
