Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g01040.1	TCP11(1)	TCP	26909	-	3763	14.85	9.16	10.87
At1g01046.1	TCP11(1)	TCP	26909	-	-1591	14.85	9.16	10.87
At1g01060.1	TCP11(1)	TCP	39707	-	-1867	14.85	9.16	9.73
At1g01070.1	TCP11(1)	TCP	39707	-	1237	14.85	9.16	9.73
At1g01080.1	TCP11(1)	TCP	48303	+	-1284	14.85	9.16	9.99
At1g01090.1	TCP11(1)	TCP	48303	+	983	14.85	9.16	9.99
At1g01100.1	TCP11(1)	TCP	48303	+	2805	14.85	9.16	9.99
At1g01305.1	TCP11(1)	TCP	120681	+	1284	14.85	9.16	11.16
At1g01310.1	TCP11(1)	TCP	120681	+	527	14.85	9.16	11.16
At1g01540.1	TCP11(1)	TCP	196364	+	552	14.85	9.16	12.3
At1g01580.1	TCP11(1)	TCP	211122	+	1727	14.85	9.16	12.93
At1g01630.1	TCP11(1)	TCP	230688	-	1675	14.85	9.16	11.28
At1g01640.1	TCP11(1)	TCP	230688	+	1820	14.85	9.16	11.28
At1g01940.1	TCP11(1)	TCP	325278	+	2251	14.85	9.16	13.7
At1g01950.1	TCP11(1)	TCP	325278	+	-195	14.85	9.16	13.7
At1g01970.1	TCP11(1)	TCP	340937	-	2646	14.85	9.16	11.97
At1g01980.1	TCP11(1)	TCP	340937	+	1062	14.85	9.16	11.97
At1g01990.1	TCP11(1)	TCP	340937	+	3404	14.85	9.16	11.97
At1g02010.1	TCP11(1)	TCP	350064	+	2173	14.85	9.16	13.26
At1g02060.1	TCP11(1)	TCP	363221	-	-127	14.85	9.16	10.45
At1g02065.1	TCP11(1)	TCP	363221	+	-1988	14.85	9.16	10.45
At1g02074.1	TCP11(1)	TCP	373384	+	1320	14.85	9.16	9.88
At1g02080.1	TCP11(1)	TCP	373384	+	-117	14.85	9.16	9.88
At1g02100.1	TCP11(1)	TCP	392701	+	2889	14.85	9.16	11.59
At1g02110.1	TCP11(1)	TCP	392701	+	-238	14.85	9.16	11.59
At1g02110.1	TCP11(1)	TCP	395590	+	2651	14.85	9.16	11.05
At1g02120.1	TCP11(1)	TCP	395590	+	-171	14.85	9.16	11.05
At1g02145.1	TCP11(1)	TCP	407280	-	2680	14.85	9.16	9.33
At1g02150.1	TCP11(1)	TCP	407280	-	-1342	14.85	9.16	9.33
At1g02170.1	TCP11(1)	TCP	414824	+	3045	14.85	9.16	10.98
At1g02180.1	TCP11(1)	TCP	414824	-	-179	14.85	9.16	10.98
At1g02180.1	TCP11(1)	TCP	415222	-	-577	14.85	9.16	9.52
At1g02190.1	TCP11(1)	TCP	414824	+	-255	14.85	9.16	10.98
At1g02190.1	TCP11(1)	TCP	415222	+	143	14.85	9.16	9.52
At1g02228.1	TCP11(1)	TCP	434251	-	-432	14.85	9.16	11.4
At1g02230.1	TCP11(1)	TCP	434251	-	2525	14.85	9.16	11.4
At1g02390.1	TCP11(1)	TCP	482406	+	1554	14.85	9.16	12.9
At1g02391.1	TCP11(1)	TCP	482406	-	1513	14.85	9.16	12.9
At1g02470.1	TCP11(1)	TCP	511477	-	2147	14.85	9.16	10.49
At1g02475.1	TCP11(1)	TCP	511477	-	3927	14.85	9.16	10.49
At1g02640.1	TCP11(1)	TCP	564763	+	558	14.85	9.16	9.77
At1g02640.1	TCP11(1)	TCP	566240	+	2035	14.85	9.16	9.24
At1g02640.1	TCP11(1)	TCP	566864	+	2659	14.85	9.16	10.5
At1g02650.1	TCP11(1)	TCP	566864	+	-1840	14.85	9.16	10.5
At1g03070.1	TCP11(1)	TCP	728898	-	-1037	14.85	9.16	11.31
At1g03090.1	TCP11(1)	TCP	743444	+	3765	14.85	9.16	10.11
At1g03100.1	TCP11(1)	TCP	743444	-	3035	14.85	9.16	10.11
At1g03440.1	TCP11(1)	TCP	853819	-	1454	14.85	9.16	12.92
At1g03470.1	TCP11(1)	TCP	868218	-	-485	14.85	9.16	11.81
At1g03475.1	TCP11(1)	TCP	868218	-	2994	14.85	9.16	11.81
At1g03700.1	TCP11(1)	TCP	923374	+	2424	14.85	9.16	11.98
At1g03710.1	TCP11(1)	TCP	923374	+	-52	14.85	9.16	11.98
At1g03720.1	TCP11(1)	TCP	923374	-	2999	14.85	9.16	11.98
At1g03870.1	TCP11(1)	TCP	984459	+	-920	14.85	9.16	12.33
At1g03880.1	TCP11(1)	TCP	984459	-	-1291	14.85	9.16	12.33
At1g04050.1	TCP11(1)	TCP	1050041	+	-745	14.85	9.16	11.54
At1g04070.1	TCP11(1)	TCP	1050041	+	1144	14.85	9.16	11.54
At1g04130.1	TCP11(1)	TCP	1073024	-	-402	14.85	9.16	10.15
At1g04150.1	TCP11(1)	TCP	1084182	-	63	14.85	9.16	13.05
At1g04250.1	TCP11(1)	TCP	1137006	+	749	14.85	9.16	9.87
At1g04260.1	TCP11(1)	TCP	1143254	+	-1890	14.85	9.16	9.36
At1g04260.1	TCP11(1)	TCP	1143254	-	-1890	14.85	9.16	12.4
At1g04270.1	TCP11(1)	TCP	1143254	+	-202	14.85	9.16	9.36
At1g04270.1	TCP11(1)	TCP	1143254	-	-202	14.85	9.16	12.4
At1g04280.1	TCP11(1)	TCP	1143254	+	3399	14.85	9.16	9.36
At1g04280.1	TCP11(1)	TCP	1143254	-	3399	14.85	9.16	12.4
At1g04310.1	TCP11(1)	TCP	1157829	-	-119	14.85	9.16	9.3
At1g04320.1	TCP11(1)	TCP	1157829	+	-1193	14.85	9.16	9.3
At1g04370.1	TCP11(1)	TCP	1176618	-	1442	14.85	9.16	11.97
At1g04380.1	TCP11(1)	TCP	1176618	+	1788	14.85	9.16	11.97
At1g04420.1	TCP11(1)	TCP	1193564	-	1957	14.85	9.16	9.54
At1g04425.1	TCP11(1)	TCP	1193564	-	-622	14.85	9.16	9.54
At1g04540.1	TCP11(1)	TCP	1238968	+	1713	14.85	9.16	11.52
At1g04550.1	TCP11(1)	TCP	1238968	+	-1406	14.85	9.16	11.52
At1g04640.1	TCP11(1)	TCP	1294117	+	2038	14.85	9.16	9.17
At1g04645.1	TCP11(1)	TCP	1294117	-	145	14.85	9.16	9.17
At1g04860.1	TCP11(1)	TCP	1371477	+	1623	14.85	9.16	11.29
At1g05085.1	TCP11(1)	TCP	1462330	-	1343	14.85	9.16	10.12
At1g05090.1	TCP11(1)	TCP	1462330	-	-871	14.85	9.16	10.12
At1g05380.1	TCP11(1)	TCP	1579598	+	2736	14.85	9.16	10.73
At1g05850.1	TCP11(1)	TCP	1768812	-	-118	14.85	9.16	11.49
At1g05860.1	TCP11(1)	TCP	1768812	+	-201	14.85	9.16	11.49
At1g06480.1	TCP11(1)	TCP	1981950	+	3867	14.85	9.16	10.98
At1g06490.1	TCP11(1)	TCP	1981950	+	3189	14.85	9.16	10.98
At1g06550.1	TCP11(1)	TCP	2008371	+	-1182	14.85	9.16	11.26
At1g06560.1	TCP11(1)	TCP	2008371	-	757	14.85	9.16	11.26
At1g06620.1	TCP11(1)	TCP	2028402	+	2802	14.85	9.16	12.49
