Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g01250.1	bZIP910(1)	bZIP	104890	+	440	16.68	12.86	16.33
At1g01320.1	bZIP910(1)	bZIP	128989	-	1110	16.68	12.86	15.68
At1g01600.1	bZIP910(1)	bZIP	220259	-	1265	16.68	12.86	13.19
At1g03110.1	bZIP910(1)	bZIP	752364	+	3118	16.68	12.86	16.33
At1g03120.1	bZIP910(1)	bZIP	752364	+	93	16.68	12.86	16.33
At1g03130.1	bZIP910(1)	bZIP	752364	-	1834	16.68	12.86	16.33
At1g04030.1	bZIP910(1)	bZIP	1043534	-	3017	16.68	12.86	12.86
At1g04040.1	bZIP910(1)	bZIP	1043534	+	329	16.68	12.86	12.86
At1g04410.1	bZIP910(1)	bZIP	1191403	+	8	16.68	12.86	12.86
At1g04420.1	bZIP910(1)	bZIP	1191403	-	-204	16.68	12.86	12.86
At1g05370.1	bZIP910(1)	bZIP	1569832	-	2447	16.68	12.86	13.19
At1g05570.1	bZIP910(1)	bZIP	1659520	+	-835	16.68	12.86	16.33
At1g05575.1	bZIP910(1)	bZIP	1659520	+	2666	16.68	12.86	16.33
At1g05910.1	bZIP910(1)	bZIP	1793232	-	3009	16.68	12.86	12.86
At1g07140.1	bZIP910(1)	bZIP	2194641	+	-849	16.68	12.86	12.86
At1g07150.1	bZIP910(1)	bZIP	2194641	+	1154	16.68	12.86	12.86
At1g07380.1	bZIP910(1)	bZIP	2270041	+	-1737	16.68	12.86	16.68
At1g07390.1	bZIP910(1)	bZIP	2270041	-	150	16.68	12.86	16.68
At1g08100.1	bZIP910(1)	bZIP	2530356	-	-1239	16.68	12.86	16.02
At1g09155.1	bZIP910(1)	bZIP	2950689	-	302	16.68	12.86	16.33
At1g09157.1	bZIP910(1)	bZIP	2950689	-	1709	16.68	12.86	16.33
At1g09350.1	bZIP910(1)	bZIP	3020465	+	644	16.68	12.86	16.02
At1g09360.1	bZIP910(1)	bZIP	3020465	+	-1339	16.68	12.86	16.02
At1g11600.1	bZIP910(1)	bZIP	3903149	+	1137	16.68	12.86	12.86
At1g11880.1	bZIP910(1)	bZIP	4010617	+	-185	16.68	12.86	12.86
At1g11890.1	bZIP910(1)	bZIP	4010617	-	-161	16.68	12.86	12.86
At1g11915.1	bZIP910(1)	bZIP	4024133	-	2310	16.68	12.86	16.33
At1g11920.1	bZIP910(1)	bZIP	4024133	+	962	16.68	12.86	16.33
At1g11925.1	bZIP910(1)	bZIP	4024133	+	2597	16.68	12.86	16.33
At1g12080.1	bZIP910(1)	bZIP	4082662	-	-1498	16.68	12.86	12.86
At1g12200.1	bZIP910(1)	bZIP	4137466	-	-65	16.68	12.86	13.19
At1g13250.1	bZIP910(1)	bZIP	4529472	+	588	16.68	12.86	12.86
At1g13640.1	bZIP910(1)	bZIP	4679853	+	-44	16.68	12.86	15.68
At1g13650.1	bZIP910(1)	bZIP	4679853	+	2340	16.68	12.86	15.68
At1g16040.1	bZIP910(1)	bZIP	5506902	+	2173	16.68	12.86	12.86
At1g16060.1	bZIP910(1)	bZIP	5506902	+	-1599	16.68	12.86	12.86
At1g16510.1	bZIP910(1)	bZIP	5644897	-	539	16.68	12.86	16.33
At1g16515.1	bZIP910(1)	bZIP	5644897	-	2909	16.68	12.86	16.33
At1g16780.1	bZIP910(1)	bZIP	5744292	+	-730	16.68	12.86	13.19
At1g16790.1	bZIP910(1)	bZIP	5744292	-	-254	16.68	12.86	13.19
At1g17500.1	bZIP910(1)	bZIP	6017345	-	-1405	16.68	12.86	13.19
At1g17800.1	bZIP910(1)	bZIP	6130769	-	1953	16.68	12.86	12.87
At1g17810.1	bZIP910(1)	bZIP	6130769	-	751	16.68	12.86	12.87
At1g18300.1	bZIP910(1)	bZIP	6302488	-	2808	16.68	12.86	15.68
At1g18310.1	bZIP910(1)	bZIP	6302488	+	1461	16.68	12.86	15.68
At1g18320.1	bZIP910(1)	bZIP	6302488	-	-1865	16.68	12.86	15.68
At1g18770.1	bZIP910(1)	bZIP	6474735	-	-696	16.68	12.86	13.19
At1g18773.1	bZIP910(1)	bZIP	6474735	+	-58	16.68	12.86	13.19
At1g18780.1	bZIP910(1)	bZIP	6474735	-	2491	16.68	12.86	13.19
At1g19670.1	bZIP910(1)	bZIP	6805468	-	-433	16.68	12.86	15.68
At1g19680.1	bZIP910(1)	bZIP	6805468	+	20	16.68	12.86	15.68
At1g20693.1	bZIP910(1)	bZIP	7179358	+	2593	16.68	12.86	16.68
At1g20696.1	bZIP910(1)	bZIP	7179358	+	-84	16.68	12.86	16.68
At1g21670.1	bZIP910(1)	bZIP	7613970	-	3583	16.68	12.86	16.02
At1g21680.1	bZIP910(1)	bZIP	7613970	-	976	16.68	12.86	16.02
At1g21690.1	bZIP910(1)	bZIP	7613970	-	-1641	16.68	12.86	16.02
At1g22330.1	bZIP910(1)	bZIP	7886913	-	382	16.68	12.86	13.19
At1g22400.1	bZIP910(1)	bZIP	7908351	+	-1689	16.68	12.86	15.68
At1g22403.1	bZIP910(1)	bZIP	7908351	+	1147	16.68	12.86	15.68
At1g23440.1	bZIP910(1)	bZIP	8321509	-	-160	16.68	12.86	12.86
At1g24530.1	bZIP910(1)	bZIP	8693354	-	140	16.68	12.86	12.86
At1g27410.1	bZIP910(1)	bZIP	9519140	+	1952	16.68	12.86	16.33
At1g27420.1	bZIP910(1)	bZIP	9519140	+	45	16.68	12.86	16.33
At1g28360.1	bZIP910(1)	bZIP	9952367	-	532	16.68	12.86	12.86
At1g29280.1	bZIP910(1)	bZIP	10237319	+	966	16.68	12.86	12.86
