Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g01020.1	ARR2	GARP/ARR-B	10077	+	-1340	n.a.	n.a.	n.a.
At1g01030.1	ARR2	GARP/ARR-B	10077	+	3637	n.a.	n.a.	n.a.
At1g01050.1	ARR2	GARP/ARR-B	34045	-	-892	n.a.	n.a.	n.a.
At1g01060.1	ARR2	GARP/ARR-B	34045	-	3795	n.a.	n.a.	n.a.
At1g01080.1	ARR2	GARP/ARR-B	45754	-	1265	n.a.	n.a.	n.a.
At1g01090.1	ARR2	GARP/ARR-B	45754	-	3532	n.a.	n.a.	n.a.
At1g01170.1	ARR2	GARP/ARR-B	75381	-	-644	n.a.	n.a.	n.a.
At1g01170.1	ARR2	GARP/ARR-B	76676	-	-1939	n.a.	n.a.	n.a.
At1g01180.1	ARR2	GARP/ARR-B	75381	+	-252	n.a.	n.a.	n.a.
At1g01180.1	ARR2	GARP/ARR-B	76676	+	1043	n.a.	n.a.	n.a.
At1g01183.1	ARR2	GARP/ARR-B	75381	-	3651	n.a.	n.a.	n.a.
At1g01183.1	ARR2	GARP/ARR-B	76676	-	2356	n.a.	n.a.	n.a.
At1g01210.1	ARR2	GARP/ARR-B	91251	-	2353	n.a.	n.a.	n.a.
At1g01220.1	ARR2	GARP/ARR-B	91251	-	-499	n.a.	n.a.	n.a.
At1g01225.1	ARR2	GARP/ARR-B	96533	+	546	n.a.	n.a.	n.a.
At1g01230.1	ARR2	GARP/ARR-B	96533	+	-923	n.a.	n.a.	n.a.
At1g01230.1	ARR2	GARP/ARR-B	100393	+	2937	n.a.	n.a.	n.a.
At1g01240.1	ARR2	GARP/ARR-B	100393	+	471	n.a.	n.a.	n.a.
At1g01290.1	ARR2	GARP/ARR-B	116887	-	2601	n.a.	n.a.	n.a.
At1g01300.1	ARR2	GARP/ARR-B	116887	-	-56	n.a.	n.a.	n.a.
At1g01450.1	ARR2	GARP/ARR-B	167104	+	-1587	n.a.	n.a.	n.a.
At1g01453.1	ARR2	GARP/ARR-B	167104	+	738	n.a.	n.a.	n.a.
At1g01460.1	ARR2	GARP/ARR-B	167104	-	-1619	n.a.	n.a.	n.a.
At1g01610.1	ARR2	GARP/ARR-B	226091	+	-1751	n.a.	n.a.	n.a.
At1g01610.1	ARR2	GARP/ARR-B	226102	+	-1762	n.a.	n.a.	n.a.
At1g01620.1	ARR2	GARP/ARR-B	226091	+	1211	n.a.	n.a.	n.a.
At1g01620.1	ARR2	GARP/ARR-B	226102	+	1200	n.a.	n.a.	n.a.
At1g01630.1	ARR2	GARP/ARR-B	230523	+	1510	n.a.	n.a.	n.a.
At1g01640.1	ARR2	GARP/ARR-B	230523	-	1985	n.a.	n.a.	n.a.
At1g01680.1	ARR2	GARP/ARR-B	250160	-	-1793	n.a.	n.a.	n.a.
