Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g01020.1	AGL24	MADS	9530	-	-793	n.a.	n.a.	n.a.
At1g01060.1	AGL24	MADS	39631	+	-1791	n.a.	n.a.	n.a.
At1g01070.1	AGL24	MADS	39631	+	1313	n.a.	n.a.	n.a.
At1g01190.1	AGL24	MADS	86674	-	-1810	n.a.	n.a.	n.a.
At1g01200.1	AGL24	MADS	86674	-	1539	n.a.	n.a.	n.a.
At1g01880.1	AGL24	MADS	309747	+	-756	n.a.	n.a.	n.a.
At1g01890.1	AGL24	MADS	309747	+	-400	n.a.	n.a.	n.a.
At1g01900.1	AGL24	MADS	309747	-	-569	n.a.	n.a.	n.a.
At1g02952.1	AGL24	MADS	668331	+	2977	n.a.	n.a.	n.a.
At1g02960.1	AGL24	MADS	668331	-	1506	n.a.	n.a.	n.a.
At1g05150.1	AGL24	MADS	1487333	+	-374	n.a.	n.a.	n.a.
At1g05160.1	AGL24	MADS	1487333	+	3613	n.a.	n.a.	n.a.
At1g05300.1	AGL24	MADS	1546886	-	962	n.a.	n.a.	n.a.
At1g05570.1	AGL24	MADS	1655531	-	3154	n.a.	n.a.	n.a.
At1g05860.1	AGL24	MADS	1772583	-	3570	n.a.	n.a.	n.a.
At1g05870.1	AGL24	MADS	1772583	+	709	n.a.	n.a.	n.a.
At1g05910.1	AGL24	MADS	1793592	+	3369	n.a.	n.a.	n.a.
At1g06320.1	AGL24	MADS	1933074	-	2552	n.a.	n.a.	n.a.
At1g06330.1	AGL24	MADS	1933074	+	-809	n.a.	n.a.	n.a.
At1g06340.1	AGL24	MADS	1933074	+	939	n.a.	n.a.	n.a.
At1g07130.1	AGL24	MADS	2189822	+	2047	n.a.	n.a.	n.a.
At1g07135.1	AGL24	MADS	2189822	-	836	n.a.	n.a.	n.a.
At1g07140.1	AGL24	MADS	2189822	-	3970	n.a.	n.a.	n.a.
At1g07540.1	AGL24	MADS	2318794	+	2251	n.a.	n.a.	n.a.
At1g08840.1	AGL24	MADS	2834757	+	3615	n.a.	n.a.	n.a.
At1g09380.1	AGL24	MADS	3030551	+	-1000	n.a.	n.a.	n.a.
At1g09390.1	AGL24	MADS	3030551	-	-654	n.a.	n.a.	n.a.
At1g10090.1	AGL24	MADS	3295170	-	1030	n.a.	n.a.	n.a.
At1g10840.1	AGL24	MADS	3611425	-	-904	n.a.	n.a.	n.a.
At1g10850.1	AGL24	MADS	3611425	+	-324	n.a.	n.a.	n.a.
At1g11090.1	AGL24	MADS	3704289	-	1681	n.a.	n.a.	n.a.
At1g12050.1	AGL24	MADS	4076204	+	3454	n.a.	n.a.	n.a.
At1g12060.1	AGL24	MADS	4076204	+	-128	n.a.	n.a.	n.a.
At1g12064.1	AGL24	MADS	4076204	-	1889	n.a.	n.a.	n.a.
At1g12530.1	AGL24	MADS	4271297	+	-512	n.a.	n.a.	n.a.
At1g12540.1	AGL24	MADS	4271297	-	-1838	n.a.	n.a.	n.a.
At1g12580.1	AGL24	MADS	4285240	+	2343	n.a.	n.a.	n.a.
At1g12590.1	AGL24	MADS	4285240	-	716	n.a.	n.a.	n.a.
At1g12600.1	AGL24	MADS	4285240	-	3636	n.a.	n.a.	n.a.
At1g13660.1	AGL24	MADS	4686104	-	2936	n.a.	n.a.	n.a.
At1g17170.1	AGL24	MADS	5873620	+	3781	n.a.	n.a.	n.a.
At1g17180.1	AGL24	MADS	5873620	+	1482	n.a.	n.a.	n.a.
At1g17190.1	AGL24	MADS	5873620	+	-1723	n.a.	n.a.	n.a.
At1g17440.1	AGL24	MADS	5986877	-	900	n.a.	n.a.	n.a.
At1g17580.1	AGL24	MADS	6043273	-	3977	n.a.	n.a.	n.a.
At1g18030.1	AGL24	MADS	6206995	+	2659	n.a.	n.a.	n.a.
At1g18040.1	AGL24	MADS	6206995	-	2498	n.a.	n.a.	n.a.
At1g18060.1	AGL24	MADS	6215324	-	-1887	n.a.	n.a.	n.a.
At1g18070.1	AGL24	MADS	6215324	-	3004	n.a.	n.a.	n.a.
At1g18860.1	AGL24	MADS	6511917	-	2434	n.a.	n.a.	n.a.
At1g19260.1	AGL24	MADS	6658593	+	967	n.a.	n.a.	n.a.
At1g19520.1	AGL24	MADS	6762957	-	3001	n.a.	n.a.	n.a.
At1g19530.1	AGL24	MADS	6762957	-	-949	n.a.	n.a.	n.a.
At1g19710.1	AGL24	MADS	6816330	-	1546	n.a.	n.a.	n.a.
At1g19715.1	AGL24	MADS	6816330	+	3203	n.a.	n.a.	n.a.
At1g19835.1	AGL24	MADS	6861343	-	-1020	n.a.	n.a.	n.a.
At1g21160.1	AGL24	MADS	7414031	-	-1185	n.a.	n.a.	n.a.
At1g21170.1	AGL24	MADS	7414031	+	992	n.a.	n.a.	n.a.
At1g21890.1	AGL24	MADS	7686918	+	-1267	n.a.	n.a.	n.a.
At1g22290.1	AGL24	MADS	7878560	+	-656	n.a.	n.a.	n.a.
At1g22300.1	AGL24	MADS	7878560	+	2648	n.a.	n.a.	n.a.
At1g22400.1	AGL24	MADS	7905925	-	737	n.a.	n.a.	n.a.
At1g22403.1	AGL24	MADS	7905925	-	3573	n.a.	n.a.	n.a.
At1g23030.1	AGL24	MADS	8155637	+	-998	n.a.	n.a.	n.a.
At1g23060.1	AGL24	MADS	8173667	+	-686	n.a.	n.a.	n.a.
At1g23070.1	AGL24	MADS	8173667	+	2141	n.a.	n.a.	n.a.
At1g23160.1	AGL24	MADS	8212345	+	3124	n.a.	n.a.	n.a.
At1g23170.1	AGL24	MADS	8212345	+	-368	n.a.	n.a.	n.a.
At1g24260.1	AGL24	MADS	8596129	+	-231	n.a.	n.a.	n.a.
At1g24260.1	AGL24	MADS	8596344	+	-446	n.a.	n.a.	n.a.
At1g24370.1	AGL24	MADS	8647089	-	-1474	n.a.	n.a.	n.a.
At1g24380.1	AGL24	MADS	8647089	+	1044	n.a.	n.a.	n.a.
At1g24388.1	AGL24	MADS	8647089	-	1594	n.a.	n.a.	n.a.
At1g26290.1	AGL24	MADS	9100632	-	2661	n.a.	n.a.	n.a.
At1g26300.1	AGL24	MADS	9100632	+	-891	n.a.	n.a.	n.a.
At1g26490.1	AGL24	MADS	9159866	-	1696	n.a.	n.a.	n.a.
At1g26500.1	AGL24	MADS	9159866	-	1499	n.a.	n.a.	n.a.
At1g26510.1	AGL24	MADS	9159866	+	3031	n.a.	n.a.	n.a.
At1g26558.1	AGL24	MADS	9179382	+	3784	n.a.	n.a.	n.a.
At1g26560.1	AGL24	MADS	9179382	+	1017	n.a.	n.a.	n.a.
At1g26710.1	AGL24	MADS	9233774	-	-643	n.a.	n.a.	n.a.
At1g26720.1	AGL24	MADS	9233774	-	1025	n.a.	n.a.	n.a.
At1g27410.1	AGL24	MADS	9520775	+	3587	n.a.	n.a.	n.a.
At1g27420.1	AGL24	MADS	9520775	+	1680	n.a.	n.a.	n.a.
At1g27540.1	AGL24	MADS	9569842	-	-1949	n.a.	n.a.	n.a.
At1g27550.1	AGL24	MADS	9569842	-	-525	n.a.	n.a.	n.a.
At1g27560.1	AGL24	MADS	9569842	-	2132	n.a.	n.a.	n.a.
At1g27690.1	AGL24	MADS	9635610	+	-971	n.a.	n.a.	n.a.
At1g28323.1	AGL24	MADS	9927823	-	-565	n.a.	n.a.	n.a.
At1g28375.1	AGL24	MADS	9959178	+	-1863	n.a.	n.a.	n.a.
At1g28510.1	AGL24	MADS	10027467	+	3605	n.a.	n.a.	n.a.
At1g28520.1	AGL24	MADS	10027467	+	-1669	n.a.	n.a.	n.a.
At1g28640.1	AGL24	MADS	10069158	-	5	n.a.	n.a.	n.a.
At1g28640.1	AGL24	MADS	10065630	+	3533	n.a.	n.a.	n.a.
