Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g01010.1	GATA-1	C2C2(Zn) GATA	3284	-	-347	n.a.	n.a.	n.a.
At1g01040.1	GATA-1	C2C2(Zn) GATA	23650	-	504	n.a.	n.a.	n.a.
At1g01290.1	GATA-1	C2C2(Zn) GATA	117438	+	3152	n.a.	n.a.	n.a.
At1g01300.1	GATA-1	C2C2(Zn) GATA	117438	+	495	n.a.	n.a.	n.a.
At1g01305.1	GATA-1	C2C2(Zn) GATA	117438	+	-1959	n.a.	n.a.	n.a.
At1g01320.1	GATA-1	C2C2(Zn) GATA	129226	-	873	n.a.	n.a.	n.a.
At1g01340.1	GATA-1	C2C2(Zn) GATA	132408	-	2914	n.a.	n.a.	n.a.
At1g01360.1	GATA-1	C2C2(Zn) GATA	144044	-	2073	n.a.	n.a.	n.a.
At1g01370.1	GATA-1	C2C2(Zn) GATA	144044	-	480	n.a.	n.a.	n.a.
At1g01370.1	GATA-1	C2C2(Zn) GATA	146465	+	2901	n.a.	n.a.	n.a.
At1g01380.1	GATA-1	C2C2(Zn) GATA	146465	+	-688	n.a.	n.a.	n.a.
At1g01380.1	GATA-1	C2C2(Zn) GATA	148807	+	1654	n.a.	n.a.	n.a.
At1g01390.1	GATA-1	C2C2(Zn) GATA	146465	-	3341	n.a.	n.a.	n.a.
At1g01390.1	GATA-1	C2C2(Zn) GATA	148807	-	999	n.a.	n.a.	n.a.
At1g01400.1	GATA-1	C2C2(Zn) GATA	148807	-	3403	n.a.	n.a.	n.a.
At1g01410.1	GATA-1	C2C2(Zn) GATA	155057	+	1944	n.a.	n.a.	n.a.
At1g01410.1	GATA-1	C2C2(Zn) GATA	156434	+	3321	n.a.	n.a.	n.a.
At1g01420.1	GATA-1	C2C2(Zn) GATA	155057	-	954	n.a.	n.a.	n.a.
At1g01420.1	GATA-1	C2C2(Zn) GATA	156434	-	-423	n.a.	n.a.	n.a.
At1g01430.1	GATA-1	C2C2(Zn) GATA	155057	-	3598	n.a.	n.a.	n.a.
At1g01430.1	GATA-1	C2C2(Zn) GATA	156434	-	2221	n.a.	n.a.	n.a.
At1g01460.1	GATA-1	C2C2(Zn) GATA	172560	-	3837	n.a.	n.a.	n.a.
At1g01470.1	GATA-1	C2C2(Zn) GATA	172560	+	388	n.a.	n.a.	n.a.
At1g01471.1	GATA-1	C2C2(Zn) GATA	172560	-	-691	n.a.	n.a.	n.a.
At1g01530.1	GATA-1	C2C2(Zn) GATA	195567	+	-1897	n.a.	n.a.	n.a.
At1g01540.1	GATA-1	C2C2(Zn) GATA	195567	-	-245	n.a.	n.a.	n.a.
At1g01590.1	GATA-1	C2C2(Zn) GATA	215516	-	1287	n.a.	n.a.	n.a.
At1g01610.1	GATA-1	C2C2(Zn) GATA	224087	+	253	n.a.	n.a.	n.a.
At1g01620.1	GATA-1	C2C2(Zn) GATA	224087	+	3215	n.a.	n.a.	n.a.
At1g01650.1	GATA-1	C2C2(Zn) GATA	236686	-	1131	n.a.	n.a.	n.a.
At1g01670.1	GATA-1	C2C2(Zn) GATA	246095	+	-107	n.a.	n.a.	n.a.
At1g01680.1	GATA-1	C2C2(Zn) GATA	246095	+	2272	n.a.	n.a.	n.a.
At1g01695.1	GATA-1	C2C2(Zn) GATA	255772	+	2825	n.a.	n.a.	n.a.
At1g01700.1	GATA-1	C2C2(Zn) GATA	262583	-	-1109	n.a.	n.a.	n.a.
At1g01710.1	GATA-1	C2C2(Zn) GATA	262583	+	-245	n.a.	n.a.	n.a.
At1g01720.1	GATA-1	C2C2(Zn) GATA	270374	+	2044	n.a.	n.a.	n.a.
At1g01725.1	GATA-1	C2C2(Zn) GATA	270374	-	401	n.a.	n.a.	n.a.
At1g01730.1	GATA-1	C2C2(Zn) GATA	270374	+	-582	n.a.	n.a.	n.a.
At1g01780.1	GATA-1	C2C2(Zn) GATA	283110	-	349	n.a.	n.a.	n.a.
At1g01790.1	GATA-1	C2C2(Zn) GATA	283110	-	-1671	n.a.	n.a.	n.a.
