Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g01010.1	GT-1	Trihelix	1976	-	-1655	n.a.	n.a.	n.a.
At1g01040.1	GT-1	Trihelix	22498	+	-648	n.a.	n.a.	n.a.
At1g01110.1	GT-1	Trihelix	54160	+	1291	n.a.	n.a.	n.a.
At1g01130.1	GT-1	Trihelix	61407	+	2404	n.a.	n.a.	n.a.
At1g01200.1	GT-1	Trihelix	87636	+	577	n.a.	n.a.	n.a.
At1g01210.1	GT-1	Trihelix	87636	-	-1262	n.a.	n.a.	n.a.
At1g01225.1	GT-1	Trihelix	98715	+	2728	n.a.	n.a.	n.a.
At1g01230.1	GT-1	Trihelix	98715	+	1259	n.a.	n.a.	n.a.
At1g01240.1	GT-1	Trihelix	98715	+	-1207	n.a.	n.a.	n.a.
At1g01305.1	GT-1	Trihelix	123383	-	3986	n.a.	n.a.	n.a.
At1g01310.1	GT-1	Trihelix	123383	-	3229	n.a.	n.a.	n.a.
At1g01700.1	GT-1	Trihelix	262858	+	-1384	n.a.	n.a.	n.a.
At1g01710.1	GT-1	Trihelix	262858	-	30	n.a.	n.a.	n.a.
At1g02070.1	GT-1	Trihelix	371972	-	-1005	n.a.	n.a.	n.a.
At1g02070.1	GT-1	Trihelix	372467	+	-1500	n.a.	n.a.	n.a.
At1g02074.1	GT-1	Trihelix	371972	+	-92	n.a.	n.a.	n.a.
At1g02074.1	GT-1	Trihelix	372467	-	403	n.a.	n.a.	n.a.
At1g02080.1	GT-1	Trihelix	371972	+	-1529	n.a.	n.a.	n.a.
At1g02080.1	GT-1	Trihelix	372467	-	-1034	n.a.	n.a.	n.a.
At1g02230.1	GT-1	Trihelix	436623	-	153	n.a.	n.a.	n.a.
At1g02250.1	GT-1	Trihelix	436623	-	2936	n.a.	n.a.	n.a.
At1g02260.1	GT-1	Trihelix	443730	+	-853	n.a.	n.a.	n.a.
At1g02270.1	GT-1	Trihelix	443730	+	2505	n.a.	n.a.	n.a.
At1g02350.1	GT-1	Trihelix	473549	+	3731	n.a.	n.a.	n.a.
At1g02360.1	GT-1	Trihelix	473549	-	-389	n.a.	n.a.	n.a.
At1g02370.1	GT-1	Trihelix	473549	+	-951	n.a.	n.a.	n.a.
At1g02490.1	GT-1	Trihelix	517596	-	978	n.a.	n.a.	n.a.
At1g02500.1	GT-1	Trihelix	517596	-	-655	n.a.	n.a.	n.a.
At1g02690.1	GT-1	Trihelix	585971	-	1711	n.a.	n.a.	n.a.
At1g02700.1	GT-1	Trihelix	590495	-	2166	n.a.	n.a.	n.a.
At1g02710.1	GT-1	Trihelix	590495	+	-499	n.a.	n.a.	n.a.
At1g02720.1	GT-1	Trihelix	590495	-	-1331	n.a.	n.a.	n.a.
At1g02950.1	GT-1	Trihelix	665183	+	1268	n.a.	n.a.	n.a.
At1g02952.1	GT-1	Trihelix	665183	-	-171	n.a.	n.a.	n.a.
At1g03010.1	GT-1	Trihelix	696748	+	3268	n.a.	n.a.	n.a.
At1g03020.1	GT-1	Trihelix	696748	-	1767	n.a.	n.a.	n.a.
At1g03030.1	GT-1	Trihelix	703852	-	2374	n.a.	n.a.	n.a.
At1g03040.1	GT-1	Trihelix	703852	+	2779	n.a.	n.a.	n.a.
At1g03070.1	GT-1	Trihelix	732410	-	2475	n.a.	n.a.	n.a.
At1g03090.1	GT-1	Trihelix	743202	+	3523	n.a.	n.a.	n.a.
At1g03100.1	GT-1	Trihelix	743202	-	3277	n.a.	n.a.	n.a.
At1g03100.1	GT-1	Trihelix	747421	-	-942	n.a.	n.a.	n.a.
At1g03103.1	GT-1	Trihelix	747421	+	224	n.a.	n.a.	n.a.
At1g03106.1	GT-1	Trihelix	747421	-	1613	n.a.	n.a.	n.a.
At1g03210.1	GT-1	Trihelix	785707	+	2759	n.a.	n.a.	n.a.
At1g03220.1	GT-1	Trihelix	785707	+	-1415	n.a.	n.a.	n.a.
At1g03290.1	GT-1	Trihelix	809399	+	2003	n.a.	n.a.	n.a.
At1g03300.1	GT-1	Trihelix	809399	-	3687	n.a.	n.a.	n.a.
At1g03370.1	GT-1	Trihelix	830263	+	3694	n.a.	n.a.	n.a.
At1g03445.1	GT-1	Trihelix	860804	-	-1103	n.a.	n.a.	n.a.
At1g03457.1	GT-1	Trihelix	860804	-	3321	n.a.	n.a.	n.a.
At1g03700.1	GT-1	Trihelix	922693	+	1743	n.a.	n.a.	n.a.
At1g03710.1	GT-1	Trihelix	922693	+	-733	n.a.	n.a.	n.a.
At1g03720.1	GT-1	Trihelix	922693	-	3680	n.a.	n.a.	n.a.
At1g03910.1	GT-1	Trihelix	997555	+	1441	n.a.	n.a.	n.a.
At1g04010.1	GT-1	Trihelix	1032506	-	3730	n.a.	n.a.	n.a.
At1g04150.1	GT-1	Trihelix	1085544	+	-1299	n.a.	n.a.	n.a.
At1g04160.1	GT-1	Trihelix	1085544	-	-950	n.a.	n.a.	n.a.
At1g04180.1	GT-1	Trihelix	1103203	+	-1419	n.a.	n.a.	n.a.
At1g04180.1	GT-1	Trihelix	1106218	+	1596	n.a.	n.a.	n.a.
At1g04190.1	GT-1	Trihelix	1106218	-	2496	n.a.	n.a.	n.a.
At1g04220.1	GT-1	Trihelix	1123556	+	-1031	n.a.	n.a.	n.a.
At1g04230.1	GT-1	Trihelix	1123556	-	-1961	n.a.	n.a.	n.a.
At1g04420.1	GT-1	Trihelix	1193058	+	1451	n.a.	n.a.	n.a.
At1g04420.1	GT-1	Trihelix	1194627	-	3020	n.a.	n.a.	n.a.
At1g04425.1	GT-1	Trihelix	1193058	+	-1128	n.a.	n.a.	n.a.
At1g04425.1	GT-1	Trihelix	1194627	-	441	n.a.	n.a.	n.a.
At1g04440.1	GT-1	Trihelix	1204105	+	1851	n.a.	n.a.	n.a.
At1g04510.1	GT-1	Trihelix	1229759	-	3185	n.a.	n.a.	n.a.
At1g04520.1	GT-1	Trihelix	1229759	-	-1818	n.a.	n.a.	n.a.
At1g04520.1	GT-1	Trihelix	1234165	-	2588	n.a.	n.a.	n.a.
At1g04530.1	GT-1	Trihelix	1234165	+	1868	n.a.	n.a.	n.a.
At1g04540.1	GT-1	Trihelix	1241103	+	3848	n.a.	n.a.	n.a.
At1g04550.1	GT-1	Trihelix	1241103	+	729	n.a.	n.a.	n.a.
At1g04555.1	GT-1	Trihelix	1241103	+	-1454	n.a.	n.a.	n.a.
At1g04625.1	GT-1	Trihelix	1290596	+	-1644	n.a.	n.a.	n.a.
At1g04625.1	GT-1	Trihelix	1290639	+	-1687	n.a.	n.a.	n.a.
At1g04630.1	GT-1	Trihelix	1290596	+	515	n.a.	n.a.	n.a.
At1g04630.1	GT-1	Trihelix	1290639	+	472	n.a.	n.a.	n.a.
At1g04635.1	GT-1	Trihelix	1290596	-	-717	n.a.	n.a.	n.a.
At1g04635.1	GT-1	Trihelix	1290639	-	-674	n.a.	n.a.	n.a.
At1g04640.1	GT-1	Trihelix	1294709	+	2630	n.a.	n.a.	n.a.
At1g04645.1	GT-1	Trihelix	1294709	-	-447	n.a.	n.a.	n.a.
At1g04650.1	GT-1	Trihelix	1299984	-	-983	n.a.	n.a.	n.a.
At1g04660.1	GT-1	Trihelix	1299984	-	1788	n.a.	n.a.	n.a.
At1g04820.1	GT-1	Trihelix	1359490	+	-1105	n.a.	n.a.	n.a.
At1g04830.1	GT-1	Trihelix	1359490	+	2490	n.a.	n.a.	n.a.
At1g04890.1	GT-1	Trihelix	1384081	+	-1483	n.a.	n.a.	n.a.
At1g04900.1	GT-1	Trihelix	1384081	-	241	n.a.	n.a.	n.a.
At1g04930.1	GT-1	Trihelix	1398253	+	799	n.a.	n.a.	n.a.
