Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g03620.1	SPL7	SBP	907688	-	-1676	n.a.	n.a.	n.a.
At1g03630.1	SPL7	SBP	907688	+	47	n.a.	n.a.	n.a.
At1g03640.1	SPL7	SBP	907688	-	2194	n.a.	n.a.	n.a.
At1g05100.1	SPL7	SBP	1470249	-	640	n.a.	n.a.	n.a.
At1g05270.1	SPL7	SBP	1536063	+	-1654	n.a.	n.a.	n.a.
At1g05280.1	SPL7	SBP	1536063	+	1461	n.a.	n.a.	n.a.
At1g05420.1	SPL7	SBP	1590552	+	480	n.a.	n.a.	n.a.
At1g06020.1	SPL7	SBP	1826078	-	1531	n.a.	n.a.	n.a.
At1g06030.1	SPL7	SBP	1826078	-	-801	n.a.	n.a.	n.a.
At1g06040.1	SPL7	SBP	1826078	+	3811	n.a.	n.a.	n.a.
At1g06160.1	SPL7	SBP	1884363	+	1360	n.a.	n.a.	n.a.
At1g06170.1	SPL7	SBP	1884363	-	2533	n.a.	n.a.	n.a.
At1g11055.1	SPL7	SBP	3684964	+	-869	n.a.	n.a.	n.a.
At1g11060.1	SPL7	SBP	3684964	-	396	n.a.	n.a.	n.a.
At1g11915.1	SPL7	SBP	4023762	+	1939	n.a.	n.a.	n.a.
At1g11920.1	SPL7	SBP	4023762	-	1333	n.a.	n.a.	n.a.
At1g11925.1	SPL7	SBP	4023762	-	2968	n.a.	n.a.	n.a.
At1g14250.1	SPL7	SBP	4872155	+	3708	n.a.	n.a.	n.a.
At1g14260.1	SPL7	SBP	4872155	+	-696	n.a.	n.a.	n.a.
At1g14430.1	SPL7	SBP	4935763	-	1648	n.a.	n.a.	n.a.
At1g14670.1	SPL7	SBP	5039624	+	2017	n.a.	n.a.	n.a.
At1g14680.1	SPL7	SBP	5039624	+	-1232	n.a.	n.a.	n.a.
At1g16510.1	SPL7	SBP	5646712	+	-1276	n.a.	n.a.	n.a.
At1g16515.1	SPL7	SBP	5646712	+	1094	n.a.	n.a.	n.a.
At1g16790.1	SPL7	SBP	5746307	-	1761	n.a.	n.a.	n.a.
At1g17235.1	SPL7	SBP	5895363	-	19	n.a.	n.a.	n.a.
At1g17240.1	SPL7	SBP	5895363	+	3347	n.a.	n.a.	n.a.
At1g17420.1	SPL7	SBP	5979747	+	2343	n.a.	n.a.	n.a.
At1g21475.1	SPL7	SBP	7521093	-	3527	n.a.	n.a.	n.a.
At1g21480.1	SPL7	SBP	7521093	-	400	n.a.	n.a.	n.a.
At1g24310.1	SPL7	SBP	8626695	-	2645	n.a.	n.a.	n.a.
At1g26710.1	SPL7	SBP	9233947	+	-816	n.a.	n.a.	n.a.
At1g26720.1	SPL7	SBP	9233947	+	852	n.a.	n.a.	n.a.
At1g28395.1	SPL7	SBP	9972799	+	-1295	n.a.	n.a.	n.a.
At1g28400.1	SPL7	SBP	9972799	+	980	n.a.	n.a.	n.a.
At1g28570.1	SPL7	SBP	10044796	+	-663	n.a.	n.a.	n.a.
At1g28580.1	SPL7	SBP	10044796	+	1632	n.a.	n.a.	n.a.
At1g28600.1	SPL7	SBP	10051451	+	1652	n.a.	n.a.	n.a.
At1g28600.1	SPL7	SBP	10054070	+	-967	n.a.	n.a.	n.a.
At1g28610.1	SPL7	SBP	10054070	+	1597	n.a.	n.a.	n.a.
At1g31550.1	SPL7	SBP	11295841	+	1425	n.a.	n.a.	n.a.
At1g31670.1	SPL7	SBP	11341194	+	3655	n.a.	n.a.	n.a.
At1g32505.1	SPL7	SBP	11754920	-	1686	n.a.	n.a.	n.a.
At1g34600.1	SPL7	SBP	12674933	+	-1861	n.a.	n.a.	n.a.
At1g34610.1	SPL7	SBP	12674933	-	-629	n.a.	n.a.	n.a.
At1g35130.1	SPL7	SBP	12851038	-	2238	n.a.	n.a.	n.a.
At1g35140.1	SPL7	SBP	12851038	-	-937	n.a.	n.a.	n.a.
At1g35537.1	SPL7	SBP	13104784	+	764	n.a.	n.a.	n.a.
At1g35545.1	SPL7	SBP	13112440	+	370	n.a.	n.a.	n.a.
At1g35550.1	SPL7	SBP	13112440	-	-44	n.a.	n.a.	n.a.
At1g35660.1	SPL7	SBP	13194911	-	2190	n.a.	n.a.	n.a.
At1g35850.1	SPL7	SBP	13331844	+	122	n.a.	n.a.	n.a.
At1g35860.1	SPL7	SBP	13331844	-	3418	n.a.	n.a.	n.a.
At1g36610.1	SPL7	SBP	13832206	-	2501	n.a.	n.a.	n.a.
At1g36720.1	SPL7	SBP	13889495	-	3800	n.a.	n.a.	n.a.
At1g42602.1	SPL7	SBP	16017589	+	3329	n.a.	n.a.	n.a.
At1g42605.1	SPL7	SBP	16017589	-	3722	n.a.	n.a.	n.a.
At1g43415.1	SPL7	SBP	16385204	+	3790	n.a.	n.a.	n.a.
At1g43444.1	SPL7	SBP	16385204	-	3527	n.a.	n.a.	n.a.
