Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g01060.1	WRKY11	WRKY(Zn)	38365	+	-525	n.a.	n.a.	n.a.
At1g01070.1	WRKY11	WRKY(Zn)	38365	+	2579	n.a.	n.a.	n.a.
At1g01170.1	WRKY11	WRKY(Zn)	76516	+	-1779	n.a.	n.a.	n.a.
At1g01180.1	WRKY11	WRKY(Zn)	76516	-	883	n.a.	n.a.	n.a.
At1g01183.1	WRKY11	WRKY(Zn)	76516	+	2516	n.a.	n.a.	n.a.
At1g01190.1	WRKY11	WRKY(Zn)	83374	-	1490	n.a.	n.a.	n.a.
At1g01190.1	WRKY11	WRKY(Zn)	83822	-	1042	n.a.	n.a.	n.a.
At1g01225.1	WRKY11	WRKY(Zn)	98551	-	2564	n.a.	n.a.	n.a.
At1g01230.1	WRKY11	WRKY(Zn)	98551	-	1095	n.a.	n.a.	n.a.
At1g01230.1	WRKY11	WRKY(Zn)	100183	-	2727	n.a.	n.a.	n.a.
At1g01240.1	WRKY11	WRKY(Zn)	98551	-	-1371	n.a.	n.a.	n.a.
At1g01240.1	WRKY11	WRKY(Zn)	100183	-	261	n.a.	n.a.	n.a.
At1g01440.1	WRKY11	WRKY(Zn)	162774	-	-202	n.a.	n.a.	n.a.
At1g01448.1	WRKY11	WRKY(Zn)	162774	+	-657	n.a.	n.a.	n.a.
At1g01560.1	WRKY11	WRKY(Zn)	204885	+	2749	n.a.	n.a.	n.a.
At1g01570.1	WRKY11	WRKY(Zn)	204885	+	-291	n.a.	n.a.	n.a.
At1g01590.1	WRKY11	WRKY(Zn)	217830	-	3601	n.a.	n.a.	n.a.
At1g01600.1	WRKY11	WRKY(Zn)	217830	-	-1164	n.a.	n.a.	n.a.
At1g02380.1	WRKY11	WRKY(Zn)	480304	-	3304	n.a.	n.a.	n.a.
At1g02390.1	WRKY11	WRKY(Zn)	480304	-	-548	n.a.	n.a.	n.a.
At1g02391.1	WRKY11	WRKY(Zn)	480304	+	3615	n.a.	n.a.	n.a.
At1g02400.1	WRKY11	WRKY(Zn)	487768	+	967	n.a.	n.a.	n.a.
At1g02405.1	WRKY11	WRKY(Zn)	487768	-	2737	n.a.	n.a.	n.a.
At1g02470.1	WRKY11	WRKY(Zn)	511446	-	2178	n.a.	n.a.	n.a.
At1g02475.1	WRKY11	WRKY(Zn)	511446	-	3958	n.a.	n.a.	n.a.
At1g02510.1	WRKY11	WRKY(Zn)	522712	+	-1044	n.a.	n.a.	n.a.
At1g02520.1	WRKY11	WRKY(Zn)	522712	-	-1422	n.a.	n.a.	n.a.
At1g02530.1	WRKY11	WRKY(Zn)	528944	-	-851	n.a.	n.a.	n.a.
At1g02910.1	WRKY11	WRKY(Zn)	660036	-	-1888	n.a.	n.a.	n.a.
At1g02920.1	WRKY11	WRKY(Zn)	660036	-	-265	n.a.	n.a.	n.a.
At1g02930.1	WRKY11	WRKY(Zn)	660036	-	2391	n.a.	n.a.	n.a.
At1g03270.1	WRKY11	WRKY(Zn)	801454	+	2263	n.a.	n.a.	n.a.
At1g03280.1	WRKY11	WRKY(Zn)	801454	+	-1581	n.a.	n.a.	n.a.
At1g03590.1	WRKY11	WRKY(Zn)	897802	+	-1363	n.a.	n.a.	n.a.
At1g03590.1	WRKY11	WRKY(Zn)	897829	+	-1390	n.a.	n.a.	n.a.
At1g03600.1	WRKY11	WRKY(Zn)	897802	-	-1073	n.a.	n.a.	n.a.
At1g03600.1	WRKY11	WRKY(Zn)	897829	-	-1046	n.a.	n.a.	n.a.
At1g03620.1	WRKY11	WRKY(Zn)	907933	-	-1921	n.a.	n.a.	n.a.
At1g03630.1	WRKY11	WRKY(Zn)	907933	+	292	n.a.	n.a.	n.a.
