Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g02440.1	CAMTA2	CAMTA	498812	+	-1333	n.a.	n.a.	n.a.
At1g02450.1	CAMTA2	CAMTA	498812	+	-296	n.a.	n.a.	n.a.
At1g07120.1	CAMTA2	CAMTA	2188334	+	-1755	n.a.	n.a.	n.a.
At1g07130.1	CAMTA2	CAMTA	2188334	-	559	n.a.	n.a.	n.a.
At1g07135.1	CAMTA2	CAMTA	2188334	+	2324	n.a.	n.a.	n.a.
At1g19040.1	CAMTA2	CAMTA	6575730	-	-1156	n.a.	n.a.	n.a.
At1g19050.1	CAMTA2	CAMTA	6575730	+	3439	n.a.	n.a.	n.a.
At1g27160.1	CAMTA2	CAMTA	9434855	-	2450	n.a.	n.a.	n.a.
At1g27170.1	CAMTA2	CAMTA	9434855	-	309	n.a.	n.a.	n.a.
At1g42540.1	CAMTA2	CAMTA	15978786	-	2857	n.a.	n.a.	n.a.
At1g42550.1	CAMTA2	CAMTA	15978786	-	-1069	n.a.	n.a.	n.a.
At1g53543.1	CAMTA2	CAMTA	19988005	-	2368	n.a.	n.a.	n.a.
At1g53550.1	CAMTA2	CAMTA	19988005	-	926	n.a.	n.a.	n.a.
At1g53560.1	CAMTA2	CAMTA	19988005	+	1646	n.a.	n.a.	n.a.
At1g67875.1	CAMTA2	CAMTA	25457792	+	1430	n.a.	n.a.	n.a.
At1g67880.1	CAMTA2	CAMTA	25457792	-	1606	n.a.	n.a.	n.a.
At1g71700.1	CAMTA2	CAMTA	26980022	+	2971	n.a.	n.a.	n.a.
At1g71710.1	CAMTA2	CAMTA	26980022	-	471	n.a.	n.a.	n.a.
At1g73570.1	CAMTA2	CAMTA	27658532	+	3879	n.a.	n.a.	n.a.
At1g73580.1	CAMTA2	CAMTA	27658532	+	30	n.a.	n.a.	n.a.
At2g07689.1	CAMTA2	CAMTA	3335087	-	-1019	n.a.	n.a.	n.a.
At2g07746.1	CAMTA2	CAMTA	3275807	+	-630	n.a.	n.a.	n.a.
At2g07769.1	CAMTA2	CAMTA	3275807	+	800	n.a.	n.a.	n.a.
At2g07792.1	CAMTA2	CAMTA	3335087	-	2412	n.a.	n.a.	n.a.
At2g27810.1	CAMTA2	CAMTA	11862940	-	3783	n.a.	n.a.	n.a.
At2g27820.1	CAMTA2	CAMTA	11862940	-	-905	n.a.	n.a.	n.a.
At2g29670.1	CAMTA2	CAMTA	12692158	+	6	n.a.	n.a.	n.a.
At2g32240.1	CAMTA2	CAMTA	13694685	-	716	n.a.	n.a.	n.a.
At3g09000.1	CAMTA2	CAMTA	2747527	-	1878	n.a.	n.a.	n.a.
At3g09400.1	CAMTA2	CAMTA	2893233	+	305	n.a.	n.a.	n.a.
At3g16555.1	CAMTA2	CAMTA	5636499	-	3067	n.a.	n.a.	n.a.
At3g16560.1	CAMTA2	CAMTA	5636499	+	1989	n.a.	n.a.	n.a.
At3g24770.1	CAMTA2	CAMTA	9050280	-	3740	n.a.	n.a.	n.a.
At3g24780.1	CAMTA2	CAMTA	9050280	-	827	n.a.	n.a.	n.a.
At3g55060.1	CAMTA2	CAMTA	20419495	-	-1472	n.a.	n.a.	n.a.
At3g55070.1	CAMTA2	CAMTA	20419495	+	232	n.a.	n.a.	n.a.
At3g55850.1	CAMTA2	CAMTA	20732574	-	3952	n.a.	n.a.	n.a.
At3g56060.1	CAMTA2	CAMTA	20816607	-	385	n.a.	n.a.	n.a.
At3g56070.1	CAMTA2	CAMTA	20816607	-	2524	n.a.	n.a.	n.a.
At4g06668.1	CAMTA2	CAMTA	3878942	-	1665	n.a.	n.a.	n.a.
At4g08878.1	CAMTA2	CAMTA	5683866	-	689	n.a.	n.a.	n.a.
At4g08880.1	CAMTA2	CAMTA	5683866	-	-1142	n.a.	n.a.	n.a.
At4g10440.1	CAMTA2	CAMTA	6460373	-	1555	n.a.	n.a.	n.a.
At4g10440.1	CAMTA2	CAMTA	6461072	-	856	n.a.	n.a.	n.a.
At4g10450.1	CAMTA2	CAMTA	6461072	-	3468	n.a.	n.a.	n.a.
At4g12730.1	CAMTA2	CAMTA	7491748	-	1125	n.a.	n.a.	n.a.
At4g12731.1	CAMTA2	CAMTA	7491748	-	1609	n.a.	n.a.	n.a.
At4g21900.1	CAMTA2	CAMTA	11618533	+	829	n.a.	n.a.	n.a.
At4g21902.1	CAMTA2	CAMTA	11618533	-	-1265	n.a.	n.a.	n.a.
At4g25470.1	CAMTA2	CAMTA	13016300	+	-70	n.a.	n.a.	n.a.
At4g25470.1	CAMTA2	CAMTA	13016313	+	-83	n.a.	n.a.	n.a.
At4g25480.1	CAMTA2	CAMTA	13016300	+	2831	n.a.	n.a.	n.a.
At4g25480.1	CAMTA2	CAMTA	13016313	+	2818	n.a.	n.a.	n.a.
At5g04910.1	CAMTA2	CAMTA	1441493	+	3878	n.a.	n.a.	n.a.
At5g04920.1	CAMTA2	CAMTA	1441493	-	491	n.a.	n.a.	n.a.
At5g13710.1	CAMTA2	CAMTA	4427874	-	-813	n.a.	n.a.	n.a.
