Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g01380.1	SPL4	SBP	148517	+	1364	n.a.	n.a.	n.a.
At1g01390.1	SPL4	SBP	148517	-	1289	n.a.	n.a.	n.a.
At1g01400.1	SPL4	SBP	148517	-	3693	n.a.	n.a.	n.a.
At1g01560.1	SPL4	SBP	205868	-	3732	n.a.	n.a.	n.a.
At1g01570.1	SPL4	SBP	205868	-	692	n.a.	n.a.	n.a.
At1g02260.1	SPL4	SBP	443330	+	-453	n.a.	n.a.	n.a.
At1g02270.1	SPL4	SBP	443330	+	2905	n.a.	n.a.	n.a.
At1g02690.1	SPL4	SBP	586056	+	1796	n.a.	n.a.	n.a.
At1g03620.1	SPL4	SBP	907688	-	-1676	n.a.	n.a.	n.a.
At1g03630.1	SPL4	SBP	907688	+	47	n.a.	n.a.	n.a.
At1g03640.1	SPL4	SBP	907688	-	2194	n.a.	n.a.	n.a.
At1g04130.1	SPL4	SBP	1072998	-	-428	n.a.	n.a.	n.a.
At1g04520.1	SPL4	SBP	1233433	+	1856	n.a.	n.a.	n.a.
At1g04530.1	SPL4	SBP	1233433	-	2600	n.a.	n.a.	n.a.
At1g05100.1	SPL4	SBP	1470249	-	640	n.a.	n.a.	n.a.
At1g05270.1	SPL4	SBP	1536063	+	-1654	n.a.	n.a.	n.a.
At1g05280.1	SPL4	SBP	1536063	+	1461	n.a.	n.a.	n.a.
At1g05300.1	SPL4	SBP	1548683	+	-835	n.a.	n.a.	n.a.
At1g05310.1	SPL4	SBP	1548683	+	3833	n.a.	n.a.	n.a.
At1g05420.1	SPL4	SBP	1590552	+	480	n.a.	n.a.	n.a.
At1g05580.1	SPL4	SBP	1669102	+	-201	n.a.	n.a.	n.a.
At1g05590.1	SPL4	SBP	1669102	-	-247	n.a.	n.a.	n.a.
At1g06020.1	SPL4	SBP	1826078	-	1531	n.a.	n.a.	n.a.
At1g06030.1	SPL4	SBP	1826078	-	-801	n.a.	n.a.	n.a.
At1g06040.1	SPL4	SBP	1826078	+	3811	n.a.	n.a.	n.a.
At1g06160.1	SPL4	SBP	1884363	+	1360	n.a.	n.a.	n.a.
At1g06170.1	SPL4	SBP	1884363	-	2533	n.a.	n.a.	n.a.
At1g07070.1	SPL4	SBP	2171375	+	2812	n.a.	n.a.	n.a.
At1g07080.1	SPL4	SBP	2171375	+	1394	n.a.	n.a.	n.a.
At1g07090.1	SPL4	SBP	2171375	-	3518	n.a.	n.a.	n.a.
At1g07630.1	SPL4	SBP	2349386	+	292	n.a.	n.a.	n.a.
At1g07900.1	SPL4	SBP	2443711	-	1090	n.a.	n.a.	n.a.
At1g07901.1	SPL4	SBP	2443711	+	409	n.a.	n.a.	n.a.
At1g07910.1	SPL4	SBP	2443711	-	-1756	n.a.	n.a.	n.a.
At1g07990.1	SPL4	SBP	2480598	+	3444	n.a.	n.a.	n.a.
At1g08140.1	SPL4	SBP	2554228	-	930	n.a.	n.a.	n.a.
At1g10140.1	SPL4	SBP	3324086	+	-536	n.a.	n.a.	n.a.
At1g10150.1	SPL4	SBP	3324086	-	-1740	n.a.	n.a.	n.a.
At1g11055.1	SPL4	SBP	3684964	+	-869	n.a.	n.a.	n.a.
At1g11060.1	SPL4	SBP	3684964	-	396	n.a.	n.a.	n.a.
At1g11915.1	SPL4	SBP	4023762	+	1939	n.a.	n.a.	n.a.
At1g11920.1	SPL4	SBP	4023762	-	1333	n.a.	n.a.	n.a.
At1g11925.1	SPL4	SBP	4023762	-	2968	n.a.	n.a.	n.a.
At1g12560.1	SPL4	SBP	4280432	-	3915	n.a.	n.a.	n.a.
At1g12570.1	SPL4	SBP	4280432	+	428	n.a.	n.a.	n.a.
At1g13710.1	SPL4	SBP	4705427	+	-773	n.a.	n.a.	n.a.
At1g13950.1	SPL4	SBP	4775716	+	2143	n.a.	n.a.	n.a.
At1g13960.1	SPL4	SBP	4775716	+	-886	n.a.	n.a.	n.a.
At1g14250.1	SPL4	SBP	4872155	+	3708	n.a.	n.a.	n.a.
At1g14260.1	SPL4	SBP	4872155	+	-696	n.a.	n.a.	n.a.
At1g14430.1	SPL4	SBP	4935763	-	1648	n.a.	n.a.	n.a.
At1g14670.1	SPL4	SBP	5039624	+	2017	n.a.	n.a.	n.a.
At1g14680.1	SPL4	SBP	5039624	+	-1232	n.a.	n.a.	n.a.
At1g15410.1	SPL4	SBP	5302300	+	3981	n.a.	n.a.	n.a.
At1g15415.1	SPL4	SBP	5302300	-	-893	n.a.	n.a.	n.a.
At1g15420.1	SPL4	SBP	5302300	-	1085	n.a.	n.a.	n.a.
At1g15420.1	SPL4	SBP	5304831	-	-1446	n.a.	n.a.	n.a.
At1g15430.1	SPL4	SBP	5304831	+	519	n.a.	n.a.	n.a.
At1g16510.1	SPL4	SBP	5646712	+	-1276	n.a.	n.a.	n.a.
At1g16515.1	SPL4	SBP	5646712	+	1094	n.a.	n.a.	n.a.
At1g16560.1	SPL4	SBP	5671511	-	3105	n.a.	n.a.	n.a.
At1g16570.1	SPL4	SBP	5671511	+	2082	n.a.	n.a.	n.a.
At1g16690.1	SPL4	SBP	5708170	+	2208	n.a.	n.a.	n.a.
At1g16700.1	SPL4	SBP	5708170	+	-1548	n.a.	n.a.	n.a.
At1g16790.1	SPL4	SBP	5746307	-	1761	n.a.	n.a.	n.a.
At1g17235.1	SPL4	SBP	5895363	-	19	n.a.	n.a.	n.a.
At1g17240.1	SPL4	SBP	5895363	+	3347	n.a.	n.a.	n.a.
At1g17420.1	SPL4	SBP	5979747	+	2343	n.a.	n.a.	n.a.
At1g19390.1	SPL4	SBP	6702264	-	1095	n.a.	n.a.	n.a.
At1g21475.1	SPL4	SBP	7521093	-	3527	n.a.	n.a.	n.a.
At1g21480.1	SPL4	SBP	7521093	-	400	n.a.	n.a.	n.a.
At1g22380.1	SPL4	SBP	7902706	-	-385	n.a.	n.a.	n.a.
At1g22400.1	SPL4	SBP	7902706	-	3956	n.a.	n.a.	n.a.
At1g22630.1	SPL4	SBP	8004842	-	1538	n.a.	n.a.	n.a.
At1g22640.1	SPL4	SBP	8004842	-	-1342	n.a.	n.a.	n.a.
At1g23380.1	SPL4	SBP	8303812	+	-1172	n.a.	n.a.	n.a.
At1g23490.1	SPL4	SBP	8339048	-	2376	n.a.	n.a.	n.a.
At1g23500.1	SPL4	SBP	8339048	-	-609	n.a.	n.a.	n.a.
At1g23510.1	SPL4	SBP	8339048	+	3587	n.a.	n.a.	n.a.
At1g24310.1	SPL4	SBP	8626695	-	2645	n.a.	n.a.	n.a.
At1g24388.1	SPL4	SBP	8648400	+	283	n.a.	n.a.	n.a.
At1g24390.1	SPL4	SBP	8648400	-	210	n.a.	n.a.	n.a.
At1g26190.1	SPL4	SBP	9060538	+	535	n.a.	n.a.	n.a.
At1g26710.1	SPL4	SBP	9233947	+	-816	n.a.	n.a.	n.a.
At1g26720.1	SPL4	SBP	9233947	+	852	n.a.	n.a.	n.a.
At1g27060.1	SPL4	SBP	9397460	+	2450	n.a.	n.a.	n.a.
At1g27070.1	SPL4	SBP	9397460	-	1980	n.a.	n.a.	n.a.
At1g28000.1	SPL4	SBP	9759717	+	-1767	n.a.	n.a.	n.a.
At1g28360.1	SPL4	SBP	9955418	+	3583	n.a.	n.a.	n.a.
At1g28370.1	SPL4	SBP	9955418	-	1508	n.a.	n.a.	n.a.
At1g28395.1	SPL4	SBP	9972799	+	-1295	n.a.	n.a.	n.a.
At1g28400.1	SPL4	SBP	9972799	+	980	n.a.	n.a.	n.a.
