Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At1g01020.1	MYB98	MYB	8803	+	-66	n.a.	n.a.	n.a.
At1g01030.1	MYB98	MYB	12613	-	1101	n.a.	n.a.	n.a.
At1g01060.1	MYB98	MYB	38528	-	-688	n.a.	n.a.	n.a.
At1g01070.1	MYB98	MYB	38528	-	2416	n.a.	n.a.	n.a.
At1g01100.1	MYB98	MYB	51476	-	-368	n.a.	n.a.	n.a.
At1g01110.1	MYB98	MYB	51476	+	-1393	n.a.	n.a.	n.a.
At1g01140.1	MYB98	MYB	66661	+	964	n.a.	n.a.	n.a.
At1g01250.1	MYB98	MYB	106249	+	-919	n.a.	n.a.	n.a.
At1g01280.1	MYB98	MYB	113734	-	1471	n.a.	n.a.	n.a.
At1g01290.1	MYB98	MYB	113734	-	-552	n.a.	n.a.	n.a.
At1g01300.1	MYB98	MYB	119130	-	2187	n.a.	n.a.	n.a.
At1g01305.1	MYB98	MYB	119130	-	-267	n.a.	n.a.	n.a.
At1g01310.1	MYB98	MYB	119130	-	-1024	n.a.	n.a.	n.a.
At1g01340.1	MYB98	MYB	134220	-	1102	n.a.	n.a.	n.a.
At1g01350.1	MYB98	MYB	134220	+	-1904	n.a.	n.a.	n.a.
At1g01370.1	MYB98	MYB	146586	+	3022	n.a.	n.a.	n.a.
At1g01380.1	MYB98	MYB	146586	+	-567	n.a.	n.a.	n.a.
At1g01390.1	MYB98	MYB	146586	-	3220	n.a.	n.a.	n.a.
At1g01400.1	MYB98	MYB	153754	-	-1544	n.a.	n.a.	n.a.
At1g01410.1	MYB98	MYB	153754	+	641	n.a.	n.a.	n.a.
At1g01420.1	MYB98	MYB	153754	-	2257	n.a.	n.a.	n.a.
At1g01440.1	MYB98	MYB	164151	+	-1579	n.a.	n.a.	n.a.
At1g01448.1	MYB98	MYB	164151	-	720	n.a.	n.a.	n.a.
At1g01450.1	MYB98	MYB	164151	+	1366	n.a.	n.a.	n.a.
At1g01450.1	MYB98	MYB	167373	+	-1856	n.a.	n.a.	n.a.
At1g01453.1	MYB98	MYB	167373	+	469	n.a.	n.a.	n.a.
At1g01453.1	MYB98	MYB	168543	-	-701	n.a.	n.a.	n.a.
At1g01460.1	MYB98	MYB	167373	-	-1350	n.a.	n.a.	n.a.
At1g01460.1	MYB98	MYB	168543	+	-180	n.a.	n.a.	n.a.
At1g01480.1	MYB98	MYB	178947	-	3165	n.a.	n.a.	n.a.
At1g01490.1	MYB98	MYB	178947	+	3411	n.a.	n.a.	n.a.
At1g01560.1	MYB98	MYB	204664	+	2528	n.a.	n.a.	n.a.
At1g01570.1	MYB98	MYB	204664	+	-512	n.a.	n.a.	n.a.
At1g01620.1	MYB98	MYB	227730	-	-428	n.a.	n.a.	n.a.
At1g01620.1	MYB98	MYB	228004	-	-702	n.a.	n.a.	n.a.
At1g01630.1	MYB98	MYB	227730	+	-1283	n.a.	n.a.	n.a.
At1g01630.1	MYB98	MYB	228004	+	-1009	n.a.	n.a.	n.a.
At1g01695.1	MYB98	MYB	254515	+	1568	n.a.	n.a.	n.a.
At1g01700.1	MYB98	MYB	259552	+	1922	n.a.	n.a.	n.a.
At1g01870.1	MYB98	MYB	308406	+	2022	n.a.	n.a.	n.a.
At1g01880.1	MYB98	MYB	308406	-	585	n.a.	n.a.	n.a.
At1g01890.1	MYB98	MYB	308406	-	941	n.a.	n.a.	n.a.
At1g01950.1	MYB98	MYB	327680	-	2207	n.a.	n.a.	n.a.
At1g02160.1	MYB98	MYB	412846	+	2098	n.a.	n.a.	n.a.
At1g02170.1	MYB98	MYB	412846	+	1067	n.a.	n.a.	n.a.
At1g02180.1	MYB98	MYB	412846	-	1799	n.a.	n.a.	n.a.
